,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
656,,,clayton,3168,20150514,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,1.0986122886681098,60,31,3.871201010907891,N,N,Y,Y,59.5,107.5,6.680854678790215,1950,1.0986122886681098,0.6931471805599453,13.39239204133378,6.133398042996649,2012,2015,7.3,14.6,1.6863989535702288,23.2,0.9162907318741551,0.33647223662121295,0.6931471805599453,0.6151856390902334,880000,1170000,17.1,NrlyLvl,1176333,13.910821646859095,1220000
657,,FIVE,clayton,3168,20150509,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,38,65,4.060443010546419,N,N,N,N,59.5,107.5,6.548219102762372,1980,1.0986122886681098,1.0986122886681098,12.04355959836804,5.860786223465865,2000,2008,12.8,18.7,0.0,25.1,0.5877866649021191,0.6418538861723948,0.7884573603642702,0.8796267475025635,1030000,1360000,15.3,NrlyLvl,1254629,14.669926311652166,1750000
658,,ONE,clayton,3168,20141122,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,38,63,4.007333185232471,Y,N,N,N,59.5,107.5,6.79794041297493,2015,0.6931471805599453,0.0,0.0,0.0,0,0,12.9,31.0,0.0,22.6,0.5306282510621704,0.5877866649021191,0.9162907318741551,0.262364264467491,1120000,1510000,0.0,NrlyLvl,1355000,13.626769641096136,820000
659,,ONE,clayton,3168,20160426,WkDay,TuDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,58,46,3.9512437185814275,N,N,N,N,59.5,107.5,6.565264970035361,1950,0.6931471805599453,0.0,0.0,0.0,0,0,11.3,25.6,0.0,22.5,0.9162907318741551,0.5306282510621704,1.0986122886681098,0.5007752879124893,925000,1230000,17.6,NrlyLvl,1127963,13.910821646859095,1030000
660,,FIVE,clayton,3168,20140403,WkDay,ThDay,WrkngDy,sold,Hse,2.3978952727983707,1.3862943611198906,1.0986122886681098,35,57,4.174387269895637,N,N,N,N,59.5,107.5,6.587550014824796,1950,1.3862943611198906,0.0,13.337718275755277,0.0,2009,0,15.6,17.7,0.18232155679395465,24.0,0.5877866649021191,0.33647223662121295,1.1631508098056809,0.3293037471426004,1300000,1740000,16.8,NrlyLvl,1276667,13.745089166628526,820000
661,,SEVEN,clayton,3168,20160521,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,55,42,3.970291913552122,N,N,N,N,59.5,107.5,6.597145701886651,1975,0.6931471805599453,0.6931471805599453,0.0,6.2166061010848646,0,2018,8.1,18.5,0.0,25.1,0.5877866649021191,0.5877866649021191,1.0647107369924282,0.9001613499442714,925000,1230000,16.9,NrlyLvl,1111667,13.955273369904273,870000
662,,EIGHT,clayton,3168,20170325,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,55,36,3.970291913552122,N,N,N,N,59.5,107.5,6.565264970035361,1950,0.6931471805599453,0.0,0.0,0.0,0,0,15.3,29.7,0.0,22.5,0.9162907318741551,0.5306282510621704,1.0986122886681098,0.5128236264286639,925000,1230000,17.6,NrlyLvl,1015167,13.698977865303197,1010000
663,,NINE,clayton,3168,20161215,WkDay,ThDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,41,49,4.127134385045092,N,N,N,N,59.5,107.5,6.591673732008658,1978,1.0986122886681098,0.0,11.89478753335453,0.0,1999,0,11.7,18.6,0.0,25.4,0.262364264467491,0.262364264467491,0.9162907318741551,1.0367368849500223,925000,1230000,0.0,NrlyLvl,1111667,14.030622744032508,1120000
0,FOUR,NINE,burwood,3125,20140628,WkEnd,SDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,57,33,4.127134385045092,Y,N,Y,N,108.5,116.5,5.176149732573829,1965,1.0986122886681098,1.6094379124341003,12.793862088206213,5.8888779583328805,2007,2015,9.7,13.3,0.0,18.1,0.18232155679395465,0.18232155679395465,1.0986122886681098,1.3454723665996355,520000,680000,0.0,,618667,13.415034483903348,739000
1,TWO,FIVE,burwood,3125,20141010,WkDay,FDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,56,35,3.970291913552122,N,N,Y,Y,108.5,116.5,7.069023426578259,2009,1.0986122886681098,0.0,12.923914877701906,0.0,2009,0,13.8,24.5,0.0,25.4,1.4816045409242156,1.840549633397487,1.5260563034950492,0.9400072584914712,450000,585000,0.0,,458000,13.49116588426581,670000
2,FOUR,FIVE,burwood,3125,20151017,WkEnd,SDay,WrkngDy,sold,AptFlat,1.0986122886681098,1.0986122886681098,0.6931471805599453,56,35,3.970291913552122,Y,N,Y,Y,108.5,116.5,7.064759027791802,2009,1.3862943611198906,0.0,13.07107218827772,0.0,2013,0,11.5,20.5,0.0,25.4,1.4816045409242156,1.840549633397487,1.5260563034950492,0.9400072584914712,450000,585000,0.0,,546000,13.513054553109397,439000
3,SEVEN,FIVE,burwood,3125,20160630,WkDay,ThDay,WrkngDy,sold,AptFlat,1.0986122886681098,1.0986122886681098,0.6931471805599453,56,35,3.970291913552122,Y,N,Y,N,108.5,116.5,7.080867896690782,2009,0.6931471805599453,0.6931471805599453,0.0,5.981414211254481,0,2012,10.3,11.7,0.0,25.4,1.4816045409242156,1.840549633397487,1.5260563034950492,0.9400072584914712,450000,585000,0.0,,546000,13.513054553109397,439000
4,SIX,FIVE,burwood,3125,20150514,WkDay,ThDay,WrkngDy,sold,AptFlat,1.3862943611198906,1.0986122886681098,0.6931471805599453,56,35,3.970291913552122,N,N,N,N,108.5,116.5,7.069023426578259,2009,1.0986122886681098,0.6931471805599453,12.994532278619134,6.144185634125646,2009,2012,7.3,14.6,1.6863989535702288,25.4,1.4816045409242156,1.840549633397487,1.5260563034950492,0.9400072584914712,575000,750000,0.0,,540000,13.71113955257964,653000
5,TWO,,burwood,3125,20141112,WkDay,WDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,54,35,3.871201010907891,N,N,Y,N,108.5,116.5,6.952728644624869,1976,1.0986122886681098,1.0986122886681098,11.407576060361786,6.042632833682381,1988,2018,7.9,22.8,0.0,16.4,0.6418538861723948,0.4700036292457356,0.6418538861723948,1.1505720275988207,415000,985000,18.9,NrlyLvl,712667,13.389333939650964,670000
6,,SEVEN,burwood,3125,20140830,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,53,30,4.174387269895637,N,N,N,N,108.5,116.5,5.8971538676367405,1950,0.6931471805599453,0.6931471805599453,0.0,6.111467339502679,0,2016,10.4,21.1,0.0,18.4,0.8754687373538999,0.8754687373538999,1.6863989535702288,1.1755733298042381,690000,910000,17.4,GntlyInclnd,1055000,13.937729075643883,1410000
7,,FIVE,burwood,3125,20140208,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.0,43,44,4.23410650459726,N,N,Y,Y,108.5,116.5,6.771935555839602,1960,1.3862943611198906,0.0,12.901719200051183,0.0,2007,0,17.9,40.7,0.0,17.8,0.4700036292457356,0.09531017980432487,1.0647107369924282,0.8064758658669484,1120000,1510000,0.0,,928667,14.24729362374025,1650000
8,TWO,ONE,burwood,3125,20141014,WkDay,TuDay,WrkngDy,sold,AptHse,1.3862943611198906,0.6931471805599453,0.0,47,48,4.276666119016055,Y,N,Y,N,108.5,116.5,6.236369590203704,2005,0.6931471805599453,1.0986122886681098,0.0,0.0,0,2011,8.6,15.6,1.9459101490553132,17.4,0.7884573603642702,0.5306282510621704,1.0986122886681098,0.7793248768009976,690000,910000,0.0,NrlyLvl,1016333,13.579789490265188,1230000
9,ONE,,burwood,3125,20140412,WkEnd,SDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,41,64,4.343805421853684,N,N,Y,N,108.5,116.5,6.748759547491679,1975,1.3862943611198906,0.0,13.384729180332174,0.0,2014,0,15.1,22.3,0.33647223662121295,17.1,0.6418538861723948,0.33647223662121295,1.1939224684724346,0.9042181506398859,660000,865000,20.5,NrlyLvl,713167,13.389333939650964,670000
10,THREE,,burwood,3125,20140409,WkDay,WDay,WrkngDy,sold,AptFlat,1.3862943611198906,1.0986122886681098,1.0986122886681098,48,41,4.204692619390966,N,N,Y,N,108.5,116.5,5.69035945432406,1990,1.3862943611198906,0.0,12.439170488085749,0.0,2000,0,16.8,17.9,2.667228206581955,18.0,1.0296194171811581,0.9162907318741551,0.8754687373538999,0.8796267475025635,765000,1010000,0.0,NrlyLvl,990333,13.71113955257964,882000
11,TWO,FOUR,burwood,3125,20140115,WkDay,WDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,26,3.7612001156935624,N,N,Y,N,108.5,116.5,6.898714534329988,2005,0.6931471805599453,1.3862943611198906,0.0,6.089044875446846,0,2013,26.6,41.6,0.18232155679395465,19.3,0.262364264467491,0.262364264467491,0.262364264467491,1.1505720275988207,765000,1010000,21.5,NrlyLvl,907333,13.700100828786772,1410000
12,TWO,FIVE,burwood,3125,20151107,WkEnd,SDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,1.0986122886681098,56,35,3.970291913552122,Y,N,N,N,108.5,116.5,5.707110264748875,1965,1.6094379124341003,0.0,11.955050317440996,0.0,2000,0,11.9,16.8,0.7884573603642702,20.6,0.7884573603642702,0.33647223662121295,0.5877866649021191,0.8586616190375187,630000,825000,0.0,,713167,13.487007879880162,660000
13,TWO,FIVE,burwood,3125,20141224,WkDay,WDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,0.6931471805599453,56,35,3.970291913552122,N,N,Y,Y,108.5,116.5,5.707110264748875,2007,1.0986122886681098,1.0986122886681098,13.334245354561496,6.3818160174060985,2007,2017,14.4,21.3,0.4700036292457356,20.6,1.410986973710262,1.7578579175523736,1.4816045409242156,0.8754687373538999,725000,955000,0.0,GntlyInclnd,899667,13.641158361294979,916000
14,,NINE,burwood,3125,20141004,WkEnd,SDay,WrkngDy,sold,AptFlat,1.3862943611198906,1.0986122886681098,0.6931471805599453,55,39,3.784189633918261,Y,N,N,N,108.5,116.5,5.713732805509369,1993,1.0986122886681098,0.0,11.83138646878959,0.0,1993,0,8.7,26.3,0.18232155679395465,16.9,0.6931471805599453,0.5877866649021191,0.9932517730102833,0.76080582903376,925000,1230000,0.0,,966667,14.108180918195472,1500000
15,ONE,,burwood,3125,20140816,WkEnd,SDay,WrkngDy,sold,AptFlat,1.3862943611198906,0.6931471805599453,1.0986122886681098,54,35,3.871201010907891,N,N,Y,N,108.5,116.5,6.952728644624869,1976,1.6094379124341003,1.0986122886681098,11.794345471549745,6.16541785423142,1993,2017,5.4,11.7,0.0,16.4,0.6418538861723948,0.4700036292457356,0.6418538861723948,1.1505720275988207,700000,1390000,18.9,NrlyLvl,812333,13.641158361294979,839000
16,ONE,ONE,burwood,3125,20140410,WkDay,ThDay,WrkngDy,sold,AptFlat,1.3862943611198906,0.6931471805599453,0.6931471805599453,64,30,3.9318256327243257,Y,N,Y,Y,108.5,116.5,5.8971538676367405,2008,0.6931471805599453,0.0,0.0,0.0,0,0,16.7,19.0,2.954910279033736,18.5,0.9162907318741551,0.5306282510621704,0.7884573603642702,0.8712933659434193,765000,1010000,0.0,,830000,13.711261646467772,1160000
17,,FOUR,burwood,3125,20140322,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,48,41,4.204692619390966,Y,N,Y,N,108.5,116.5,6.403574197934815,1950,1.6094379124341003,0.0,11.849404844423074,0.0,1989,0,13.4,18.1,1.0296194171811581,18.3,0.4700036292457356,0.18232155679395465,0.7884573603642702,0.76080582903376,1080000,1430000,15.7,NrlyLvl,1138333,13.711261646467772,1240000
18,,THREE,burwood,3125,20140222,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,42,43,4.189654742026425,Y,N,Y,N,108.5,116.5,6.39024066706535,1960,1.0986122886681098,0.0,13.45883704259595,0.0,2014,0,14.1,19.3,0.4700036292457356,17.1,0.4700036292457356,0.262364264467491,0.9932517730102833,1.144222799920162,1180000,1580000,19.7,GntlyInclnd,1500333,14.33430494661736,1600000
19,,TWO,burwood,3125,20171209,WkEnd,SDay,WrkngDy,sold,SmiDtchd,1.0986122886681098,0.6931471805599453,0.6931471805599453,64,30,3.9318256327243257,Y,N,N,N,108.5,116.5,7.076653815443951,1978,1.0986122886681098,0.0,10.357774570341576,0.0,1978,0,12.7,23.0,0.0,20.2,0.9555114450274363,0.5877866649021191,0.832909122935104,0.7701082216960736,845000,1110000,0.0,,637667,0.0,0
20,TWO,THREE,burwood,3125,20160917,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,0.6931471805599453,1.0986122886681098,43,44,4.23410650459726,N,N,Y,N,108.5,116.5,5.44673737166631,1998,1.0986122886681098,0.0,12.323860125621126,0.0,1998,0,11.1,19.8,0.0,17.7,0.4054651081081644,0.18232155679395465,1.0296194171811581,0.8544153281560676,690000,910000,0.0,GntlyInclnd,769000,13.389333939650964,723000
21,ONE,NINE,burwood,3125,20150822,WkEnd,SDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,31,62,4.382026634673881,Y,N,N,N,108.5,116.5,5.659482215759621,1950,1.6094379124341003,1.3862943611198906,12.688810474592326,6.042632833682381,2006,2015,11.8,18.8,0.0,18.1,0.7884573603642702,0.7884573603642702,1.7404661748405046,1.0885619528146082,690000,910000,0.0,GntlyInclnd,594667,13.202100192143545,720000
22,ONE,,burwood,3125,20170320,WkDay,MDay,WrkngDy,sold,AptFlat,1.0986122886681098,0.6931471805599453,0.6931471805599453,41,64,4.343805421853684,N,N,N,N,108.5,116.5,6.748759547491679,1975,1.3862943611198906,0.0,13.384729180332174,0.0,2014,0,19.3,28.0,0.0,17.1,0.6418538861723948,0.33647223662121295,1.1939224684724346,0.9042181506398859,660000,865000,20.5,NrlyLvl,713167,13.389333939650964,670000
23,TWO,EIGHT,burwood,3125,20150218,WkDay,WDay,WrkngDy,sold,HseTwnHse,1.0986122886681098,1.0986122886681098,0.6931471805599453,65,23,3.7612001156935624,Y,N,Y,Y,108.5,116.5,6.695798917058491,2014,0.6931471805599453,0.0,0.0,0.0,0,0,17.7,21.2,0.0,16.0,0.4054651081081644,0.18232155679395465,0.4700036292457356,0.8285518175661483,410000,985000,0.0,GntlyInclnd,725667,12.948012371209098,653000
24,,TWO,burwood,3125,20141213,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,44,65,4.143134726391533,N,N,Y,N,108.5,116.5,5.43372200355424,2000,1.3862943611198906,0.0,12.873904582205107,0.0,2002,0,14.4,30.7,0.0,18.2,0.6931471805599453,0.06672363204290818,0.6931471805599453,0.9631743177730056,925000,1230000,0.0,,884000,13.711261646467772,891000
25,TWO,SIX,burwood,3125,20141108,WkEnd,SDay,WrkngDy,sold,AptHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,57,33,4.127134385045092,Y,N,Y,Y,108.5,116.5,5.916202062607435,2003,1.0986122886681098,0.0,13.017005083966255,0.0,2003,0,18.0,34.9,0.0,18.2,1.1314021114911006,0.18232155679395465,0.9555114450274363,1.3635373739972745,800000,1060000,0.0,NrlyLvl,990333,13.71113955257964,882000
26,,FOUR,burwood,3125,20140822,WkDay,FDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,26,3.7612001156935624,N,N,Y,Y,108.5,116.5,5.707110264748875,1996,1.791759469228055,0.0,13.171155446333852,0.0,2009,0,7.0,20.2,0.0,19.5,1.2809338454620642,0.33647223662121295,0.5877866649021191,1.1346227261911428,1030000,1360000,0.0,NrlyLvl,933333,13.989464705423494,1230000
27,,TWO,burwood,3125,20140517,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.0,52,44,4.07753744390572,N,N,N,N,108.5,116.5,6.368187186350492,1955,0.6931471805599453,0.0,0.0,0.0,0,0,16.5,20.3,0.0,16.5,1.0647107369924282,0.33647223662121295,0.7419373447293773,0.9631743177730056,975000,1290000,16.8,NrlyLvl,1208333,14.054528245836039,1340000
28,THREE,FOUR,burwood,3125,20160710,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,44,65,4.143134726391533,N,N,Y,Y,108.5,116.5,6.658011045870748,2009,1.0986122886681098,0.6931471805599453,13.208542908506082,6.255750041753367,2009,2011,6.5,14.2,0.0,18.8,0.6931471805599453,0.262364264467491,0.33647223662121295,1.000631880307906,710000,1320000,0.0,ModInclnd,886667,13.71113955257964,795000
29,THREE,ONE,burwood,3125,20150628,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,66,17,3.8501476017100584,N,N,Y,Y,108.5,116.5,6.54965074223381,2013,1.0986122886681098,0.0,13.534474352733596,0.0,2014,0,9.6,14.5,0.0,16.6,0.7419373447293773,0.4700036292457356,0.7884573603642702,1.1662709371419244,690000,910000,15.2,GntlyInclnd,877667,13.202100192143545,1050000
30,,ONE,burwood,3125,20150328,WkEnd,SDay,WrkngDy,sold,TwnHse,1.6094379124341003,1.0986122886681098,1.0986122886681098,66,48,4.23410650459726,Y,N,N,N,108.5,116.5,5.429345628954441,2015,1.0986122886681098,0.0,13.541075028051122,0.0,2010,0,12.7,19.1,0.0,19.4,0.9162907318741551,0.262364264467491,0.9932517730102833,1.235471471385307,880000,1170000,0.0,,985667,13.972515161474428,985000
31,TWO,FIVE,burwood,3125,20150221,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,44,65,4.143134726391533,Y,N,Y,Y,108.5,116.5,6.3835066348840055,1980,1.0986122886681098,0.6931471805599453,11.211833885608513,5.993961427306569,1986,2010,18.1,36.1,0.0,18.7,0.5877866649021191,0.6931471805599453,0.6931471805599453,1.0260415958332743,705000,1320000,0.0,NrlyLvl,1253333,13.71113955257964,795000
32,TWO,SEVEN,burwood,3125,20141206,WkEnd,SDay,WrkngDy,sold,AptFlat,1.3862943611198906,1.0986122886681098,1.0986122886681098,44,65,4.143134726391533,Y,N,N,Y,108.5,116.5,6.0844994130751715,1990,1.3862943611198906,0.0,12.278397958261774,0.0,1997,0,15.4,22.7,1.2809338454620642,18.6,0.5306282510621704,0.6418538861723948,0.6418538861723948,0.9932517730102833,845000,1110000,0.0,GntlyInclnd,886667,13.71113955257964,653000
33,,,burwood,3125,20140812,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.0,53,30,4.174387269895637,N,N,N,N,108.5,116.5,6.3818160174060985,1960,1.0986122886681098,1.0986122886681098,13.547632419997361,5.860786223465865,2014,2009,6.2,11.9,0.4700036292457356,18.3,0.9555114450274363,0.09531017980432487,1.1631508098056809,1.128171090909654,1120000,1510000,15.3,NrlyLvl,1248667,13.997832948091215,780000
34,,ONE,burwood,3125,20140531,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,26,3.7612001156935624,Y,N,N,Y,108.5,116.5,5.746203190540153,1996,1.9459101490553132,0.0,13.060490101343552,0.0,2006,0,7.5,18.9,0.0,19.3,1.0986122886681098,0.09531017980432487,0.4700036292457356,1.1755733298042381,1080000,1430000,0.0,GntlyInclnd,1268167,14.159100971573958,1190000
35,,TWO,burwood,3125,20140503,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,53,30,4.174387269895637,N,N,Y,N,108.5,116.5,6.3818160174060985,1960,1.0986122886681098,0.0,11.775297421715827,0.0,1992,0,9.8,16.0,0.8754687373538999,18.3,0.9932517730102833,0.18232155679395465,1.1631508098056809,1.128171090909654,1240000,1660000,15.3,NrlyLvl,1273333,13.700100828786772,1300000
36,TWO,FOUR,burwood,3125,20170217,WkDay,FDay,WrkngDy,sold,TwnHse,1.0986122886681098,1.0986122886681098,0.6931471805599453,42,45,4.204692619390966,N,N,Y,Y,108.5,116.5,6.606650186198215,1950,0.6931471805599453,0.6931471805599453,0.0,6.255750041753367,0,2017,13.7,25.5,0.0,16.8,0.5877866649021191,0.18232155679395465,0.8754687373538999,0.9400072584914712,630000,825000,16.4,ModInclnd,759333,13.202100192143545,604000
37,,THREE,burwood,3125,20160924,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,0.6931471805599453,52,19,3.6635616461296463,Y,N,Y,Y,108.5,116.5,5.429345628954441,2005,1.3862943611198906,0.6931471805599453,13.429849547739444,6.398594934535208,2012,2018,10.0,20.1,0.0,18.7,1.4586150226995167,0.6931471805599453,1.2237754316221157,0.5877866649021191,765000,1010000,0.0,,966667,14.030622744032508,1620000
38,THREE,SEVEN,burwood,3125,20150314,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,52,39,4.07753744390572,N,N,Y,Y,108.5,116.5,5.5254529391317835,2010,1.0986122886681098,0.6931471805599453,13.51575725380498,6.274762021241939,2013,2011,9.4,30.1,0.0,19.1,0.18232155679395465,0.18232155679395465,0.262364264467491,1.0986122886681098,800000,1060000,18.3,ModInclnd,761333,13.71113955257964,795000
39,THREE,SIX,burwood,3125,20150306,WkDay,FDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,69,26,3.7612001156935624,N,N,Y,Y,108.5,116.5,6.98933526597456,2015,0.6931471805599453,0.0,0.0,0.0,0,0,14.1,21.1,0.18232155679395465,19.3,0.262364264467491,0.262364264467491,0.262364264467491,1.1568811967920856,800000,1060000,15.5,NrlyLvl,907333,13.997832948091215,840000
40,,FIVE,burwood,3125,20141122,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,56,35,3.970291913552122,N,N,Y,N,108.5,116.5,6.343880434126331,1955,0.6931471805599453,0.6931471805599453,0.0,6.089044875446846,0,2015,12.9,31.0,0.0,25.7,0.7419373447293773,0.7419373447293773,0.5306282510621704,1.0043016091968684,880000,1170000,31.7,GntlyInclnd,1062667,13.700100828786772,1320000
41,,THREE,burwood,3125,20141031,WkDay,FDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,0.6931471805599453,55,39,3.784189633918261,N,N,Y,N,108.5,116.5,6.556778356158042,1976,1.0986122886681098,0.0,10.505094936455558,0.0,1976,0,10.4,32.3,0.0,17.2,0.9162907318741551,0.7419373447293773,1.0986122886681098,0.7975071958841881,1120000,1510000,17.9,NrlyLvl,1324167,14.108180918195472,1500000
42,,EIGHT,burwood,3125,20141025,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.6094379124341003,64,30,3.9318256327243257,N,N,Y,N,108.5,116.5,6.424869023905388,1980,0.6931471805599453,0.0,0.0,0.0,0,0,14.1,18.2,0.0,20.3,0.9932517730102833,0.5877866649021191,0.832909122935104,0.8153648132841945,1030000,1360000,19.0,GntlyInclnd,1230167,13.711261646467772,1160000
43,,NINE,burwood,3125,20140906,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.6094379124341003,64,30,3.9318256327243257,Y,N,Y,Y,108.5,116.5,6.45833828334479,1960,1.0986122886681098,0.0,11.908346971208951,0.0,1991,0,6.0,18.1,0.0,20.6,0.8754687373538999,0.5306282510621704,0.5877866649021191,0.8712933659434193,1030000,1360000,16.7,NrlyLvl,1138333,13.963931425151141,1000000
44,ONE,,burwood,3125,20140816,WkEnd,SDay,WrkngDy,sold,TwnHse,1.3862943611198906,1.0986122886681098,1.0986122886681098,52,44,4.07753744390572,Y,N,Y,N,108.5,116.5,5.811140992976701,2004,1.3862943611198906,0.0,13.180634172318978,0.0,2007,0,5.4,11.7,0.0,16.7,0.33647223662121295,0.33647223662121295,0.9555114450274363,0.9400072584914712,880000,1170000,0.0,GntlyInclnd,990333,13.641158361294979,839000
