Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
10357,NA,5,glen waverley,3150,20161007,WkDay,FDay,WrkngDy,sold,3,2,2,72,18,32,Y,N,N,N,52.5,305.5,650,1978,3,0,157000,NA,1997,NA,14.1,22.5,0,28.5,2,1.4,1.2,5.56,1030000,1360000,654,17.1,GntlyInclnd,NA,1880000,1370000,1101000
10358,NA,4,glen waverley,3150,20161005,WkDay,WDay,WrkngDy,sold,4,2,2,54,38,53,Y,N,Y,N,52.5,305.5,335,2010,2,0,685000,NA,2009,NA,8,17.1,2.8,28.1,0.6,0.4,0.8,4.82,1080000,1430000,NA,NA,NA,NA,1360000,1300000,1145000
10359,1,7,glen waverley,3150,20160919,WkDay,MDay,WrkngDy,sold,4,3,2,67,27,41,N,N,Y,N,52.5,305.5,NA,2010,1,2,NA,650,NA,2011,8.5,16.3,0.2,24.9,2.2,2,1.8,1.38,912000,1670000,297,NA,NA,NA,1200000,912000,1148000
10360,2,5,glen waverley,3150,20160910,WkEnd,SDay,WrkngDy,sold,3,2,2,59,15,40,N,N,Y,Y,52.5,305.5,334,2008,1,0,NA,NA,NA,NA,11.5,14.3,9.4,29,0.8,0.8,1.8,5.21,1080000,1430000,1496,34.6,GntlyInclnd,NA,675850,768000,1125000
10361,NA,5,glen waverley,3150,20160826,WkDay,FDay,WrkngDy,sold,4,2,2,72,18,32,Y,N,N,N,52.5,305.5,651,1975,3,0,363690,NA,2002,NA,7.2,14.4,0.6,28.4,1.9,1.3,1,5.4,1120000,1510000,654,16.9,NrlyLvl,NA,1360000,1330000,1166000
10362,NA,3,glen waverley,3150,20160730,WkEnd,SDay,WrkngDy,sold,4,2,1,67,27,41,N,N,N,N,52.5,305.5,894,1970,2,1,142000,430,1995,2017,9.1,13.8,2.4,25.9,1.8,0.4,2.3,0.76,NA,NA,896,17.4,NrlyLvl,NA,1410000,1300000,1200000
10363,NA,7,glen waverley,3150,20160718,WkDay,MDay,WrkngDy,sold,5,2,2,61,14,51,N,N,Y,N,52.5,305.5,651,1979,1,0,NA,NA,NA,NA,9.6,17.7,0,29.2,1.1,0.6,2,5.43,1120000,1510000,653,16.8,NrlyLvl,NA,1360000,1270000,1125000
10364,2,4,glen waverley,3150,20160715,WkDay,FDay,WrkngDy,sold,4,2,2,67,26,33,N,N,Y,N,52.5,305.5,NA,2006,1,0,NA,NA,NA,NA,8.8,14.1,0,28,0.7,0.2,0.9,5.19,772000,1450000,315,NA,GntlyInclnd,NA,1500000,1240000,1110000
10365,NA,0,glen waverley,3150,20160709,WkEnd,SDay,WrkngDy,sold,3,1,2,62,29,39,Y,N,Y,Y,52.5,305.5,821,1960,2,0,5005,NA,2006,NA,5.3,15.2,0.2,23.4,0.6,0.6,2.6,4.4,1180000,1580000,NA,NA,NA,NA,1150000,1500000,1118000
10366,NA,0,glen waverley,3150,20160627,WkDay,MDay,WrkngDy,sold,4,2,3,68,26,43,Y,N,N,N,52.5,305.5,831,1988,3,0,460000,NA,2005,NA,4.8,10.6,0.2,27.7,3.6,0.2,2.3,1.08,1020000,1410000,832,NA,NrlyLvl,NA,1300000,1120000,1150000
10367,NA,3,glen waverley,3150,20160624,WkDay,FDay,WrkngDy,sold,4,2,3,72,18,32,Y,Y,Y,Y,52.5,305.5,650,1975,1,0,NA,NA,NA,NA,6.9,10.7,13.8,28.6,2.1,1.5,1.3,5.63,1030000,1360000,649,17,NrlyLvl,NA,1670000,2330000,1110000
10368,NA,8,glen waverley,3150,20160618,WkEnd,SDay,WrkngDy,sold,4,2,1,NA,NA,NA,N,N,Y,Y,52.5,305.5,NA,NA,2,0,210000,NA,2009,NA,10,12.7,8.6,28.7,0.7,0.6,3.6,3.71,1120000,1510000,659,18,NrlyLvl,NA,1510000,1270000,1141000
10369,2,8,glen waverley,3150,20160613,WkDay,MDay,HliDy,sold,4,2,2,67,26,33,N,N,Y,N,52.5,305.5,294,2000,2,2,720000,625,2011,2016,3.8,13.4,0,27.9,0.8,0.3,0.8,5.22,1030000,1360000,480,18.3,GntlyInclnd,NA,1500000,1240000,1122000
10370,NA,3,glen waverley,3150,20160611,WkEnd,SDay,WrkngDy,sold,3,2,2,64,24,46,N,N,N,N,52.5,305.5,406,2012,2,0,834000,NA,2013,NA,9,13.5,3,27.9,2.2,0.081,1.8,5.85,1200000,1970000,NA,NA,NA,NA,1400000,2120000,1150800
10371,1,4,glen waverley,3150,20160610,WkDay,FDay,WrkngDy,sold,3,2,2,60,32,50,Y,N,N,N,52.5,305.5,330,1992,2,0,130000,NA,1992,NA,10.4,15.8,0,25.8,1.2,0.1,1,4.06,1080000,1430000,928,19.6,NrlyLvl,NA,2380000,4000000,1130000
10372,NA,8,glen waverley,3150,20160601,WkDay,WDay,WrkngDy,sold,3,1,0,66,23,45,Y,N,N,N,52.5,305.5,675,1980,1,0,NA,NA,NA,NA,4.8,17,0,28.6,1.8,0.3,1.1,5.25,1120000,1510000,675,42,NrlyLvl,NA,1880000,1000000,1100000
10373,NA,7,glen waverley,3150,20160528,WkEnd,SDay,WrkngDy,sold,3,2,2,71,18,36,N,N,N,N,52.5,305.5,683,1970,2,0,600000,NA,2008,NA,5.7,13.2,0.6,26.4,1.8,0.4,2.2,0.58,1180000,1580000,679,37.6,NrlyLvl,NA,1570000,950000,1193000
10374,NA,9,glen waverley,3150,20160523,WkDay,MDay,WrkngDy,sold,4,2,2,61,27,40,N,Y,Y,Y,52.5,305.5,571,2000,2,0,115000,NA,1998,NA,12.8,17.2,2.2,23.5,3.5,2.4,1.5,6.52,1120000,1510000,571,14.8,GntlyInclnd,NA,990000,748000,1143000
10375,NA,9,glen waverley,3150,20160518,WkDay,WDay,WrkngDy,sold,4,2,2,66,17,42,N,N,Y,N,52.5,305.5,645,1970,2,1,160000,600,1997,2016,13,19.3,0,29.5,1.1,0.5,1.7,4.93,1120000,1510000,646,NA,GntlyInclnd,NA,1330000,1300000,1172000
10376,NA,7,glen waverley,3150,20160514,WkEnd,SDay,WrkngDy,sold,3,1,1,67,22,46,N,N,N,N,52.5,305.5,716,1960,1,0,NA,NA,NA,NA,14.5,21.7,0,23,1,0.3,0.5,4.16,1120000,1510000,717,16.7,NrlyLvl,NA,1380000,1070000,1140000
10377,NA,6,glen waverley,3150,20160430,WkEnd,SDay,WrkngDy,sold,4,3,2,79,11,33,N,N,Y,Y,52.5,305.5,776,1976,2,0,475000,NA,2005,NA,16.4,24.1,6.2,28.2,2.8,0.3,3.3,3.99,1120000,1510000,777,NA,NrlyLvl,NA,1330000,1400000,1170000
10378,2,8,glen waverley,3150,20160430,WkEnd,SDay,WrkngDy,sold,3,2,2,60,32,50,Y,N,Y,Y,52.5,305.5,576,1980,3,0,435000,NA,2005,NA,16.4,24.1,6.2,25.9,0.2,0.2,1,4.06,1080000,1430000,929,19.5,NrlyLvl,NA,675850,795000,1100000
10379,NA,1,glen waverley,3150,20160430,WkEnd,SDay,WrkngDy,sold,3,2,2,55,21,49,Y,N,Y,N,52.5,305.5,392,1997,2,0,240000,NA,1997,NA,16.4,24.1,6.2,25,0.5,0.2,1.7,3.76,1180000,1580000,397,NA,GntlyInclnd,NA,2380000,4000000,1200000
10380,NA,5,glen waverley,3150,20160427,WkDay,WDay,WrkngDy,sold,5,2,1,67,26,33,N,N,N,N,52.5,305.5,650,2016,1,0,NA,NA,NA,NA,13,25.4,0,28.6,2,0.4,1.2,5.51,1080000,1430000,649,16.7,NrlyLvl,NA,1670000,2330000,1100000
10381,NA,1,glen waverley,3150,20160423,WkEnd,SDay,WrkngDy,sold,4,3,2,67,26,33,N,N,Y,N,52.5,305.5,311,2012,3,0,910000,NA,2014,NA,12.3,18.6,0,28.2,1.6,0.1,0.9,5.23,1120000,1510000,716,21.7,NrlyLvl,NA,1360000,1440000,1160000
10382,NA,9,glen waverley,3150,20160419,WkDay,TuDay,WrkngDy,sold,5,2,2,65,29,40,N,N,Y,Y,52.5,305.5,545,2016,3,0,138000,NA,1999,NA,13.6,27.4,0,23.6,3.4,2.5,1.6,6.63,1120000,1510000,545,16.3,GntlyInclnd,NA,1510000,1100000,1180000
10383,NA,7,glen waverley,3150,20160409,WkEnd,SDay,WrkngDy,sold,4,2,4,NA,NA,NA,Y,N,Y,N,52.5,305.5,670,1980,2,0,195000,NA,1992,NA,10.4,22.3,0,29,1.1,0.8,3.3,3.55,1120000,1510000,670,NA,GntlyInclnd,NA,1150000,1200000,1150000
10384,NA,9,glen waverley,3150,20160409,WkEnd,SDay,WrkngDy,sold,4,2,2,78,8,36,Y,Y,Y,Y,52.5,305.5,650,1981,1,0,NA,NA,NA,NA,10.4,22.3,0,28,0.1,0.5,3.3,4.03,1080000,1430000,649,17.1,NrlyLvl,NA,1510000,1860000,1128000
10385,NA,8,glen waverley,3150,20160323,WkDay,WDay,WrkngDy,sold,3,1,0,67,26,33,N,N,Y,N,52.5,305.5,651,1980,1,0,NA,NA,NA,NA,13.7,28.8,0,28.6,2,1.5,1.2,5.61,1180000,1580000,664,17.2,NrlyLvl,NA,841500,3050000,1170000
10386,NA,9,glen waverley,3150,20160322,WkDay,TuDay,WrkngDy,sold,4,2,2,67,27,41,N,N,Y,N,52.5,305.5,950,1991,2,2,184000,440,1991,2017,11.4,24.3,0,26.1,1.9,0.5,3.1,0.97,1300000,2180000,951,20.3,NrlyLvl,NA,1410000,1300000,1171000
10387,NA,8,glen waverley,3150,20160321,WkDay,MDay,WrkngDy,sold,3,1,2,58,33,41,N,N,N,N,52.5,305.5,773,1970,3,1,322500,NA,2002,2011,11.2,23.5,0,26.7,0.5,0.9,2.8,0.9,967000,1800000,773,16.8,NrlyLvl,NA,1570000,1440000,1130000
10388,NA,2,glen waverley,3150,20160315,WkDay,TuDay,WrkngDy,sold,3,2,2,68,27,45,Y,N,N,N,52.5,305.5,659,1989,2,0,150000,NA,1989,NA,15.1,26.8,0,26.3,2.1,0.4,2.1,0.36,1120000,1510000,659,18.7,NrlyLvl,NA,1570000,950000,1155000
10389,NA,0,glen waverley,3150,20160312,WkEnd,SDay,WrkngDy,sold,4,2,2,69,14,32,Y,N,Y,N,52.5,305.5,770,1970,1,0,NA,NA,NA,NA,18.7,22.3,0.2,28.9,1.2,1.2,2.3,4.05,952000,1790000,771,23,GntlyInclnd,NA,1410000,1330000,1115000
10390,NA,1,glen waverley,3150,20160305,WkEnd,SDay,WrkngDy,sold,5,3,2,79,11,33,Y,Y,N,N,52.5,305.5,693,1978,3,1,850000,630,2013,2016,20.4,23.7,1.2,28,0.062,0.062,3.1,4.17,1150000,2120000,693,NA,GntlyInclnd,NA,1510000,1860000,1190000
10391,NA,0,glen waverley,3150,20160227,WkEnd,SDay,WrkngDy,sold,4,2,2,76,26,32,Y,N,Y,N,52.5,305.5,650,1981,2,1,200000,570,1992,2016,17.7,22.2,0,31,3.9,1.6,3.7,0.34,1080000,1430000,648,16.9,NrlyLvl,NA,1120000,1320000,1100000
10392,NA,2,glen waverley,3150,20160227,WkEnd,SDay,WrkngDy,sold,4,2,2,80,9,32,Y,Y,Y,Y,52.5,305.5,761,1970,3,1,510000,450,2006,2012,17.7,22.2,0,29.2,1.7,1.7,2.7,3.69,1120000,1510000,760,21.4,NrlyLvl,NA,1330000,2120000,1153000
10393,NA,4,glen waverley,3150,20160217,WkDay,WDay,WrkngDy,sold,4,2,3,78,23,46,N,N,N,N,52.5,305.5,668,1981,2,0,380000,NA,2002,NA,12.7,21.1,0.6,25.2,7.1,0.9,2.4,5.56,1130000,1520000,658,17.1,GntlyInclnd,NA,1230000,1640000,1200000
10394,2,8,glen waverley,3150,20160213,WkEnd,SDay,WrkngDy,sold,3,2,2,60,32,42,Y,N,Y,Y,52.5,305.5,724,2015,1,1,NA,600,NA,2016,17.7,30.3,0,27.9,1.3,0.5,0.8,5.25,681000,1230000,719,17.2,ModInclnd,NA,675850,795000,1160000
10395,NA,3,glen waverley,3150,20160211,WkDay,ThDay,WrkngDy,sold,4,3,1,71,18,36,N,N,Y,N,52.5,305.5,655,1975,2,1,1180000,470,2016,2016,18,23.8,0,26.5,1.6,0.2,2,0.52,NA,NA,653,16.8,NrlyLvl,NA,1410000,1300000,1180000
10396,NA,0,glen waverley,3150,20151205,WkEnd,SDay,WrkngDy,sold,3,1,4,65,29,36,Y,N,Y,Y,52.5,305.5,708,1967,1,0,NA,NA,NA,NA,15.5,25.3,0,25.2,0.3,0.3,1.3,5.84,1120000,1510000,710,19.2,GntlyInclnd,NA,790000,1080000,1100000
10397,NA,1,glen waverley,3150,20151128,WkEnd,SDay,WrkngDy,sold,5,3,1,57,28,41,N,N,Y,Y,52.5,305.5,731,1960,1,0,NA,NA,NA,NA,12,20.1,0,24.7,2,0.7,2.2,4.59,1180000,1580000,731,19.4,NrlyLvl,NA,1210000,1150000,1170000
10398,NA,0,glen waverley,3150,20151123,WkDay,MDay,WrkngDy,sold,3,2,2,68,12,42,N,N,N,N,52.5,305.5,731,1984,3,0,225000,NA,1999,NA,13.8,20.7,0,28.9,0.8,0.6,1.5,5.02,1120000,1510000,732,18.6,NrlyLvl,NA,1270000,1280000,1150000
10399,NA,6,glen waverley,3150,20151121,WkEnd,SDay,WrkngDy,sold,4,2,2,70,6,31,N,Y,Y,N,52.5,305.5,658,1980,3,0,407000,NA,2003,NA,12.2,17.5,3.6,28.7,0.5,0.5,2.3,4.02,1120000,1510000,661,18.4,GntlyInclnd,NA,1510000,2180000,1160000
10400,NA,7,glen waverley,3150,20151121,WkEnd,SDay,WrkngDy,sold,5,3,2,48,41,44,N,N,N,N,52.5,305.5,872,1997,0,0,NA,NA,NA,NA,12.2,17.5,3.6,26.3,1.8,1.8,1.8,5.4,NA,NA,870,21.5,GntlyInclnd,NA,NA,NA,1106000
10401,NA,0,glen waverley,3150,20151114,WkEnd,SDay,WrkngDy,sold,4,2,2,58,30,47,N,N,Y,N,52.5,305.5,777,2016,1,0,NA,NA,NA,NA,12.1,18.3,0.2,26,2.2,0.8,2.3,5.63,1120000,1510000,777,17.1,NrlyLvl,NA,1230000,1640000,1177000
10402,NA,4,glen waverley,3150,20151113,WkDay,FDay,WrkngDy,sold,4,2,2,80,9,32,Y,N,Y,N,52.5,305.5,744,1970,1,0,NA,NA,NA,NA,13.5,18.2,0.4,29.2,1.7,0.9,3.2,3.58,1080000,1430000,745,38.8,NrlyLvl,NA,1510000,1140000,1142000
10403,NA,4,glen waverley,3150,20151030,WkDay,FDay,WrkngDy,sold,4,1,4,58,30,47,N,N,N,N,52.5,305.5,802,1920,3,2,220000,480,1997,2016,12.6,27.4,0,26.4,1.8,0.2,1.3,5.46,1030000,1360000,790,16.6,GntlyInclnd,NA,1800000,1500000,1101000
10404,NA,7,glen waverley,3150,20151023,WkDay,FDay,WrkngDy,sold,4,2,2,79,11,33,Y,Y,Y,N,52.5,305.5,728,1976,2,0,287500,NA,1991,NA,11.8,16.4,0,28.2,2.8,0.3,3.3,3.99,1370000,1830000,729,NA,NrlyLvl,NA,1560000,1770000,1128000
10405,NA,7,glen waverley,3150,20151012,WkDay,MDay,WrkngDy,sold,4,2,2,72,18,35,N,N,N,N,52.5,305.5,814,1977,1,0,NA,NA,NA,NA,11.3,16.1,0.6,30.4,3.9,0.8,3,0.25,1120000,1510000,815,NA,NrlyLvl,NA,1120000,1160000,1150000
10406,NA,5,glen waverley,3150,20150918,WkDay,FDay,WrkngDy,sold,5,3,2,65,29,36,Y,Y,Y,Y,52.5,305.5,658,1980,3,0,635000,NA,2008,NA,10.5,14.7,0,25.1,0.5,0.5,3.1,0.75,1180000,1580000,659,17.1,NrlyLvl,NA,1130000,1230000,1180000
10407,NA,4,glen waverley,3150,20150912,WkEnd,SDay,WrkngDy,sold,4,2,2,72,19,37,Y,N,N,N,52.5,305.5,849,1970,2,2,356000,290,2003,2004,12.2,21.7,0,25.8,3.4,0.4,1.4,6.19,1180000,1580000,849,44.7,GntlyInclnd,NA,1140000,1210000,1195000
10408,1,2,glen waverley,3150,20150912,WkEnd,SDay,WrkngDy,sold,3,2,2,60,32,50,N,N,Y,N,52.5,305.5,351,1997,2,2,233000,490,1997,2014,12.2,21.7,0,26,0.2,0.2,1.1,4.06,1120000,1510000,NA,NA,NA,NA,675850,795000,1127000
10409,NA,0,glen waverley,3150,20150905,WkEnd,SDay,WrkngDy,sold,3,2,2,77,18,37,Y,N,Y,Y,52.5,305.5,705,1975,1,0,NA,NA,NA,NA,10.2,14,0,29.6,1.2,1.2,2.3,0.85,1080000,1430000,705,18.2,NrlyLvl,NA,1150000,1500000,1100000
10410,NA,8,glen waverley,3150,20150903,WkDay,ThDay,WrkngDy,sold,4,2,2,65,29,40,Y,N,N,N,52.5,305.5,766,1988,2,1,110000,380,1988,2008,10.6,14,4.4,24.4,3.5,1.1,1.2,0.95,1080000,1430000,766,20.8,NrlyLvl,NA,1230000,1210000,1100000
10411,NA,2,glen waverley,3150,20150829,WkEnd,SDay,WrkngDy,sold,3,1,1,78,23,46,Y,N,N,N,52.5,305.5,654,1970,1,0,NA,NA,NA,NA,6.3,11.7,1.8,25.1,7,0.8,2.4,5.6,1080000,1430000,650,16.8,NrlyLvl,NA,1150000,790000,1125000
10412,1,6,glen waverley,3150,20150829,WkEnd,SDay,WrkngDy,sold,4,3,2,55,35,44,N,N,Y,N,52.5,305.5,319,2010,4,0,900000,NA,2013,NA,6.3,11.7,1.8,28.3,0.7,0.3,1,5.04,1180000,1580000,487,NA,GntlyInclnd,NA,1360000,1680000,1150000
10413,NA,2,glen waverley,3150,20150804,WkDay,TuDay,WrkngDy,sold,4,2,0,76,18,37,N,N,Y,N,52.5,305.5,960,1975,3,3,610000,490,2007,2015,3.5,11.3,0,29.7,3.1,1,2.3,0.99,1180000,1580000,960,NA,NrlyLvl,NA,1330000,1410000,1200000
10414,NA,6,glen waverley,3150,20150801,WkEnd,SDay,WrkngDy,sold,4,2,2,76,26,32,N,N,Y,Y,52.5,305.5,651,1977,2,0,499999,NA,2008,NA,6.5,11.4,0.2,30.2,4.4,0.9,3,0.55,1120000,1510000,658,16.9,NrlyLvl,NA,1120000,1160000,1130000
10415,1,5,glen waverley,3150,20150725,WkEnd,SDay,WrkngDy,sold,3,2,2,76,23,33,N,N,Y,Y,52.5,305.5,395,2000,1,0,NA,NA,NA,NA,9.4,13.3,0.8,27.6,0.9,1.1,2.5,5.93,1180000,1580000,NA,NA,NA,NA,675850,900280,1195000
10416,NA,5,glen waverley,3150,20150711,WkEnd,SDay,WrkngDy,sold,3,2,2,73,11,33,Y,Y,Y,Y,52.5,305.5,1045,1970,2,2,622000,480,2007,2011,10.9,13.1,0.2,27.4,2.8,0.9,2.9,4.42,1200000,1670000,1048,22.9,ModInclnd,NA,1400000,1550000,1120000
10417,NA,5,glen waverley,3150,20150710,WkDay,FDay,WrkngDy,sold,4,2,2,78,8,36,Y,N,Y,N,52.5,305.5,748,1980,2,0,240000,NA,2000,NA,7.6,14.3,0,28.6,0.4,0.4,3.4,3.75,1180000,1580000,748,NA,GntlyInclnd,NA,1510000,1270000,1156000
10418,NA,1,glen waverley,3150,20150629,WkDay,MDay,WrkngDy,sold,3,2,2,71,18,39,N,N,Y,Y,52.5,305.5,650,1975,2,1,84000,495,1986,2016,6.9,12.3,0,30.3,3.2,0.1,1.3,0.43,1180000,1580000,657,16.7,NrlyLvl,NA,1180000,1060000,1110000
10419,NA,9,glen waverley,3150,20150627,WkEnd,SDay,WrkngDy,sold,5,3,2,78,8,32,Y,N,Y,N,52.5,305.5,708,1979,2,0,126000,NA,1987,NA,8,14.1,0,29.5,0.7,0.7,2.7,3.79,1300000,1740000,707,18,NrlyLvl,NA,1440000,1270000,1200000
10420,NA,7,glen waverley,3150,20150626,WkDay,FDay,WrkngDy,sold,4,2,3,76,18,37,Y,N,Y,N,52.5,305.5,799,1970,4,0,550000,NA,2012,NA,10.5,16.9,0,36,3.7,1.1,2.9,0.7,1120000,1510000,800,NA,GntlyInclnd,NA,1120000,1160000,1118000
10421,NA,6,glen waverley,3150,20150620,WkEnd,SDay,WrkngDy,sold,3,1,1,78,23,46,N,Y,N,N,52.5,305.5,822,1967,1,0,NA,NA,NA,NA,4.1,11.6,0,25.6,0.5,0.5,1.7,5.7,1240000,1660000,823,NA,GntlyInclnd,NA,1150000,790000,1188000
10422,NA,7,glen waverley,3150,20150613,WkEnd,SDay,WrkngDy,sold,3,2,2,61,14,51,N,N,Y,Y,52.5,305.5,650,1985,1,3,NA,450,NA,2011,6,18.2,0,29.9,1.4,1.1,2.5,5.64,1180000,1580000,655,17,NrlyLvl,NA,1180000,1200000,1116000
10423,NA,7,glen waverley,3150,20150613,WkEnd,SDay,WrkngDy,sold,4,2,2,74,16,34,Y,N,Y,N,52.5,305.5,651,1977,2,2,265000,365,2000,2007,6,18.2,0,29.8,0.1,0.1,2.5,0.43,1120000,1510000,647,NA,NrlyLvl,NA,1120000,1330000,1100000
10424,NA,6,glen waverley,3150,20150611,WkDay,ThDay,WrkngDy,sold,4,2,2,77,18,37,N,N,Y,N,52.5,305.5,665,1980,2,0,155000,NA,1994,NA,5.7,14,nan,29.6,1.2,1.2,2.3,0.88,1120000,1510000,660,NA,GntlyInclnd,NA,1330000,1180000,1100000
10425,NA,8,glen waverley,3150,20150606,WkEnd,SDay,WrkngDy,sold,3,1,1,62,29,39,N,N,N,N,52.5,305.5,872,1980,2,0,1133000,NA,2015,NA,9.2,16.6,0.2,23.8,0.3,0.3,2.4,4.38,NA,NA,848,17.8,ModInclnd,NA,1150000,1500000,1133000
10426,NA,5,glen waverley,3150,20150503,WkEnd,SDay,WrkngDy,sold,4,2,5,72,16,35,N,N,Y,N,52.5,305.5,707,1979,3,0,1155000,NA,2015,NA,9.7,18.2,0,28.6,1.9,4.3,1.2,1.68,NA,NA,701,19.6,GntlyInclnd,NA,1360000,1300000,1155000
10427,NA,7,glen waverley,3150,20150502,WkEnd,SDay,WrkngDy,sold,3,2,2,52,44,45,Y,N,Y,Y,52.5,305.5,NA,1995,7,0,435000,NA,2005,NA,11.6,22.2,0,25,0.2,0.2,1.7,3.39,1240000,1660000,629,NA,ModInclnd,NA,2380000,2450000,1156000
10428,NA,8,glen waverley,3150,20150418,WkEnd,SDay,WrkngDy,sold,3,2,2,NA,NA,NA,N,N,Y,Y,52.5,305.5,677,1980,3,0,165000,NA,1994,NA,13.5,21.9,3.6,28.4,6.5,0.2,3.9,3.54,1080000,1430000,677,NA,GntlyInclnd,NA,1510000,1140000,1130000
10429,NA,2,glen waverley,3150,20150418,WkEnd,SDay,WrkngDy,sold,3,2,2,73,11,33,Y,Y,Y,N,52.5,305.5,847,1970,2,1,1141000,495,2015,2015,13.5,21.9,3.6,27.6,0.6,0.4,2.5,4.33,1200000,1910000,847,18.4,ModInclnd,NA,1330000,1400000,1141000
10430,NA,7,glen waverley,3150,20150321,WkEnd,SDay,WrkngDy,sold,4,2,2,71,18,39,Y,N,Y,Y,52.5,305.5,661,1980,2,0,1116000,NA,2015,NA,11.9,22.7,0,30.1,3,0.5,2.8,5.59,NA,NA,662,18.2,NrlyLvl,NA,1320000,1330000,1116000
10431,NA,1,glen waverley,3150,20150321,WkEnd,SDay,WrkngDy,sold,5,2,3,72,18,32,Y,N,Y,Y,52.5,305.5,651,1989,5,1,360000,600,2007,2015,11.9,22.7,0,29.1,2.5,0.083,1.7,5.61,1080000,1430000,652,NA,NrlyLvl,NA,1670000,2550000,1100000
10432,NA,7,glen waverley,3150,20150314,WkEnd,SDay,WrkngDy,sold,3,2,2,66,17,42,Y,N,Y,N,52.5,305.5,755,1970,6,0,850000,NA,2011,NA,9.4,30.1,0,28.5,1,1,1.2,4.79,1030000,1360000,758,19.4,ModInclnd,NA,1440000,1270000,1130000
10433,NA,6,glen waverley,3150,20150308,WkEnd,SDay,WrkngDy,sold,4,2,1,79,11,33,Y,Y,Y,N,52.5,305.5,805,1980,1,0,NA,NA,NA,NA,16.2,24.4,0,28.5,3.1,1.2,2.6,4.24,1370000,1830000,805,NA,GntlyInclnd,NA,1510000,1860000,1200000
10434,NA,0,glen waverley,3150,20150303,WkDay,TuDay,WrkngDy,sold,3,1,2,56,18,42,N,N,N,N,52.5,305.5,650,1960,2,1,115000,380,1988,2015,15.5,22.7,0,26.1,2,0.2,2.2,1.19,1510000,2010000,650,18.8,NrlyLvl,NA,1570000,1440000,1115000
10435,NA,4,glen waverley,3150,20150225,WkDay,WDay,WrkngDy,sold,3,2,2,73,11,33,N,Y,Y,Y,52.5,305.5,849,1972,2,0,970000,NA,2011,NA,14,27,0,27.6,3.1,0.4,3,4.35,1300000,1740000,849,18.5,ModInclnd,NA,1400000,1550000,1200000
10436,NA,2,glen waverley,3150,20150214,WkEnd,SDay,WrkngDy,sold,5,2,0,74,27,39,Y,Y,Y,Y,52.5,305.5,644,1975,2,0,170000,NA,1999,NA,19,25.1,19.6,23.7,1.4,0.8,2.6,3.71,1240000,1660000,644,18.1,GntlyInclnd,NA,1510000,1080000,1150000
10437,NA,7,glen waverley,3150,20150211,WkDay,WDay,WrkngDy,sold,3,1,1,54,38,53,Y,N,Y,N,52.5,305.5,754,2001,1,0,NA,NA,NA,NA,18.1,26.8,0,28.2,0.7,0.3,0.8,4.88,1240000,1660000,752,NA,GntlyInclnd,NA,1880000,1370000,1200000
10438,NA,7,glen waverley,3150,20150207,WkEnd,SDay,WrkngDy,sold,5,3,2,74,27,39,N,N,Y,N,52.5,305.5,648,1970,3,1,1151000,550,2015,2015,18.8,35,0,23.7,1.4,0.3,2.6,3.76,1370000,1830000,648,19.9,NrlyLvl,NA,1950000,2300000,1151000
10439,NA,4,glen waverley,3150,20141213,WkEnd,SDay,WrkngDy,sold,5,2,2,59,32,37,Y,N,Y,Y,52.5,305.5,668,1988,5,0,1180000,NA,2014,NA,14.4,30.7,0,25.9,1.7,0.3,1.9,0.4,NA,NA,668,16.9,NrlyLvl,NA,1130000,1390000,1180000
10440,NA,7,glen waverley,3150,20141129,WkEnd,SDay,WrkngDy,sold,4,2,3,74,27,39,Y,N,Y,Y,52.5,305.5,803,1975,5,0,380000,NA,2001,NA,11.9,24.1,0,23.7,1.4,0.8,1.3,3.7,1370000,1830000,803,21.3,GntlyInclnd,NA,1600000,1740000,1180000
10441,NA,5,glen waverley,3150,20141113,WkDay,ThDay,WrkngDy,sold,5,2,2,69,25,43,Y,N,Y,Y,52.5,305.5,756,1945,3,1,86000,450,1984,2016,12.7,30.6,0,26,1.6,0.3,2.3,0.81,1510000,2010000,756,NA,ModInclnd,NA,1390000,2200000,1158000
10442,NA,2,glen waverley,3150,20141108,WkEnd,SDay,WrkngDy,sold,3,1,1,48,41,44,Y,N,Y,N,52.5,305.5,709,2015,2,0,1181000,NA,2014,NA,18,34.9,0,26.5,1.5,1.5,8.2,5.28,1660000,2220000,711,15.6,GntlyInclnd,NA,1140000,1510000,1181000
10443,NA,8,glen waverley,3150,20141011,WkEnd,SDay,WrkngDy,sold,4,2,2,66,23,45,Y,N,Y,Y,52.5,305.5,652,1970,1,0,NA,NA,NA,NA,13.7,20,0,28.2,1.6,0.1,0.8,5.08,1300000,1740000,654,17.8,GntlyInclnd,NA,1360000,1330000,1165000
