Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,LandArea,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,Price
7098,NA,38,mount waverley,3149,20170520,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,66,15,41,N,N,Y,Y,54.5,NA,NA,NA,1,1,NA,520,NA,2017,10.2,19.3,0,23.8,0.5,0.8,3.5,1.63,1740000,2330000,753,18.1,NrlyLvl,NA,1640000,1840000,2000000
7099,NA,21,mount waverley,3149,20170512,WkDay,FDay,WrkngDy,sold,Hse,5,2,3,59,24,45,N,N,N,N,54.5,NA,NA,NA,1,1,NA,550,NA,2017,5.9,19.5,0,23.8,0.3,0.4,3.7,1.46,NA,NA,1222,NA,GntlyInclnd,NA,2460000,1600000,2100000
7100,NA,10,mount waverley,3149,20170408,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,80,21,41,Y,Y,N,N,54.5,NA,NA,NA,3,0,740500,NA,2009,NA,18.6,28.1,0,19.5,2.5,0.9,3.3,0.74,1330000,1640000,678,20.8,NrlyLvl,NA,1400000,1460000,2055000
7101,NA,13,mount waverley,3149,20170220,WkDay,MDay,WrkngDy,sold,Hse,4,4,2,50,22,41,N,N,Y,N,54.5,NA,NA,NA,2,0,690000,NA,2013,NA,11.6,20.3,3.6,24.1,0.7,0.5,4,1.35,1060000,1900000,NA,NA,NA,NA,1080000,1600000,2155000
7102,NA,31,mount waverley,3149,20161022,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,65,16,34,Y,N,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,6.9,13.2,16.4,26,2,1.1,2,0.85,1160000,1750000,697,17.3,GntlyInclnd,NA,1750000,1400000,2080000
7103,NA,45,mount waverley,3149,20161008,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,67,23,42,N,N,N,N,54.5,NA,NA,NA,1,1,NA,550,NA,2017,9.7,16.9,0,22.7,1.4,0.7,2.2,2.47,1410000,1900000,1016,NA,GntlyInclnd,NA,1970000,1800000,2005000
7104,NA,61,mount waverley,3149,20161007,WkDay,FDay,WrkngDy,sold,Hse,5,5,2,67,21,40,N,N,Y,N,54.5,NA,NA,NA,6,1,1002888,400,2015,2015,14.1,22.5,0,25.2,1.2,0.7,2.9,1.3,NA,NA,724,17,NrlyLvl,NA,901000,1750000,2210000
7105,NA,2,mount waverley,3149,20160902,WkDay,FDay,WrkngDy,sold,Hse,4,3,2,64,21,40,N,N,Y,Y,54.5,NA,NA,NA,2,0,738000,NA,2013,NA,9.6,15,0.4,19.9,1.6,0.4,1.8,2.31,980000,1850000,819,39.5,NrlyLvl,NA,1080000,1380000,2050000
7106,NA,16,mount waverley,3149,20160707,WkDay,ThDay,WrkngDy,sold,Hse,5,3,2,69,17,39,N,N,Y,Y,54.5,NA,NA,NA,2,0,421500,NA,2005,NA,10.5,13.7,3.8,20.4,0,5.9,6.2,1.01,1740000,2330000,749,23.3,GntlyInclnd,NA,1510000,1500000,2060000
7107,NA,13,mount waverley,3149,20160618,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,71,11,43,Y,N,Y,Y,54.5,NA,NA,NA,2,0,130000,NA,1995,NA,10,12.7,8.6,20.6,1.8,0.6,1.6,1.11,1740000,2330000,826,19.5,GntlyInclnd,NA,1400000,1630000,2000000
7108,NA,15,mount waverley,3149,20160611,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,59,24,45,Y,N,Y,Y,54.5,NA,NA,NA,2,0,215500,NA,1998,NA,9,13.5,3,24,0.9,0.4,3.9,1.38,NA,NA,NA,NA,NA,NA,1180000,1350000,2065000
7109,NA,2,mount waverley,3149,20160611,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,70,17,39,Y,N,Y,Y,54.5,NA,NA,NA,6,0,939000,NA,2014,NA,9,13.5,3,25.5,2.2,0.9,1.3,1.21,NA,NA,706,60,NrlyLvl,NA,1510000,1010000,2050000
7110,NA,35,mount waverley,3149,20160509,WkDay,MDay,WrkngDy,sold,Hse,5,5,2,64,23,47,Y,N,Y,Y,54.5,NA,NA,NA,3,0,1918000,NA,2013,NA,15.4,22.2,0.8,25.2,0.3,0.3,3.2,1.34,1740000,2330000,721,17.1,GntlyInclnd,NA,1510000,1500000,2000000
7111,NA,5,mount waverley,3149,20160420,WkDay,WDay,WrkngDy,sold,Hse,5,5,2,70,18,38,N,N,Y,Y,54.5,NA,NA,NA,4,3,810000,370,2010,2010,15.3,28,0,18.7,1.8,0.3,2.5,0.55,NA,NA,843,NA,ModInclnd,NA,1080000,1200000,2120000
7112,NA,12,mount waverley,3149,20151130,WkDay,MDay,WrkngDy,sold,Hse,5,3,2,59,32,43,Y,N,N,N,54.5,NA,NA,NA,2,0,135000,NA,1994,NA,10,32.2,0,24.2,0.9,0.4,2.4,2.72,NA,NA,722,NA,GntlyInclnd,NA,1130000,1390000,2200000
7113,NA,22,mount waverley,3149,20151024,WkEnd,SDay,WrkngDy,sold,Hse,5,6,2,51,32,43,Y,N,N,N,54.5,NA,NA,NA,2,0,1010000,NA,2014,NA,9.2,19.5,0,26.2,1.6,0.4,3.3,0.23,NA,NA,908,27.6,NrlyLvl,NA,1150000,950000,2200000
7114,NA,2,mount waverley,3149,20151017,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,50,22,41,Y,N,N,N,54.5,NA,NA,NA,4,0,645000,NA,2000,NA,11.5,20.5,0,19.2,1.1,0.4,4.9,1.05,1210000,2000000,735,NA,GntlyInclnd,NA,1640000,1840000,2000000
7115,NA,5,mount waverley,3149,20150926,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,64,21,40,Y,N,Y,N,54.5,NA,NA,NA,3,1,1700000,400,2014,2010,6.6,17.9,0,19.9,1.6,0.4,1.8,2.36,NA,NA,781,48.4,GntlyInclnd,NA,1200000,1210000,2200888
7116,NA,31,mount waverley,3149,20150905,WkEnd,SDay,WrkngDy,sold,Hse,3,2,2,66,15,41,N,N,N,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,10.2,14,0,23.5,0.6,0.5,3.4,1.68,NA,NA,741,18.3,NrlyLvl,NA,1550000,1220000,2100000
7117,NA,9,mount waverley,3149,20150820,WkDay,ThDay,WrkngDy,sold,Hse,4,3,2,71,11,43,Y,N,Y,N,54.5,NA,NA,NA,2,2,420000,200,2005,2006,6.1,17.1,0,20.1,1.9,1,3.9,1.14,1160000,2060000,780,NA,GntlyInclnd,NA,1400000,1630000,2225888
7118,NA,69,mount waverley,3149,20150531,WkEnd,SDay,WrkngDy,sold,Hse,5,2,4,70,23,37,Y,Y,Y,N,54.5,NA,NA,NA,3,2,590000,340,2008,2009,12.3,16.8,0,22.4,0.6,0.6,1.8,2.78,1430000,1920000,742,21.5,NrlyLvl,NA,1130000,1390000,2200000
7119,NA,12,mount waverley,3149,20150519,WkDay,TuDay,WrkngDy,sold,Hse,5,4,2,71,22,37,N,Y,Y,Y,54.5,NA,NA,NA,2,0,166000,NA,1995,NA,9.9,16.2,0,25.7,2.2,0.3,2.6,1.38,1300000,1740000,725,17.3,NrlyLvl,NA,1480000,901000,2100000
7120,NA,6,mount waverley,3149,20150426,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,66,15,41,Y,N,Y,Y,54.5,NA,NA,NA,2,0,375000,NA,2002,NA,10.4,15.4,7,21.2,4.7,0.9,3.4,1.45,NA,NA,696,16.7,NrlyLvl,NA,2200000,2460000,2138000
7121,NA,24,mount waverley,3149,20150315,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,51,25,43,N,Y,Y,Y,54.5,NA,NA,NA,0,1,NA,690,NA,2017,13.1,18.3,2.2,22.8,2,0.2,1.3,3.26,1510000,2010000,NA,NA,NA,NA,1080000,1200000,2100000
7122,NA,5,mount waverley,3149,20140605,WkDay,ThDay,WrkngDy,sold,Hse,5,5,2,65,16,34,N,N,Y,Y,54.5,NA,NA,NA,4,0,856500,NA,2013,NA,11.6,15.1,4.8,25.9,1.6,1.3,2.5,0.93,1240000,1660000,894,NA,NrlyLvl,NA,1480000,901000,2039800
7123,NA,15,mount waverley,3149,20140531,WkEnd,SDay,WrkngDy,sold,Hse,5,3,2,68,23,44,Y,Y,Y,Y,54.5,NA,NA,NA,4,0,1540000,NA,2010,NA,7.5,18.9,0,22.9,1.1,0.2,2.8,2.13,1320000,1970000,725,18.3,NrlyLvl,NA,1970000,1840000,2121000
7132,NA,89,mount waverley,3149,20161214,WkDay,WDay,WrkngDy,sold,Hse,6,4,2,64,23,47,Y,N,Y,N,54.5,NA,NA,NA,4,2,1002000,323,2014,2009,15.7,19.3,0,24.9,1.8,0.3,3.3,1.53,NA,NA,772,NA,GntlyInclnd,NA,1510000,1500000,2433000
7133,NA,3840,mount waverley,3149,20161206,WkDay,TuDay,WrkngDy,sold,Hse,5,3,2,67,21,40,Y,Y,N,N,54.5,NA,NA,NA,2,0,253000,NA,1992,NA,12.8,20.8,0,24.8,2,0.4,2.9,1.52,NA,NA,NA,NA,NA,NA,1130000,1680000,2380000
7134,NA,26,mount waverley,3149,20160927,WkDay,TuDay,WrkngDy,sold,Hse,5,7,2,67,21,40,Y,N,Y,Y,54.5,NA,NA,NA,4,0,1430000,NA,2015,NA,7.4,14.8,12.6,24.8,1.3,0.3,2.9,1.58,NA,NA,745,17.4,GntlyInclnd,NA,1130000,1680000,2435000
7135,NA,12,mount waverley,3149,20160222,WkDay,MDay,WrkngDy,sold,Hse,4,4,5,53,27,41,N,N,Y,N,54.5,NA,NA,NA,2,0,640000,NA,2007,NA,15.6,29.5,0,19.4,1,0.5,4.1,1.23,1210000,2000000,679,NA,NrlyLvl,NA,1640000,1470000,2402000
7136,NA,27,mount waverley,3149,20151107,WkEnd,SDay,WrkngDy,sold,Hse,5,4,2,68,23,44,N,Y,Y,Y,54.5,NA,NA,NA,2,1,220000,330,1995,2003,11.9,16.8,1.2,23.1,0.4,0.4,3.2,1.92,1410000,2000000,747,18,NrlyLvl,NA,1970000,1850000,2480000
7137,NA,107,mount waverley,3149,20151024,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,64,23,47,N,N,Y,Y,54.5,NA,NA,NA,2,0,740000,NA,2007,NA,9.2,19.5,0,24.7,0.7,0.3,3.6,1.62,1180000,2110000,775,18.2,NrlyLvl,NA,1630000,1470000,2280000
7138,NA,6,mount waverley,3149,20171015,WkEnd,SDay,WrkngDy,sold,Hse,5,4,4,50,22,41,Y,N,Y,Y,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,6.8,17.6,0,24.3,0.9,1,3.6,1.24,NA,NA,551,NA,GntlyInclnd,NA,1420000,1180000,2460000
7139,NA,37,mount waverley,3149,20170918,WkDay,MDay,WrkngDy,sold,Hse,5,5,2,62,29,43,Y,N,Y,Y,54.5,NA,NA,NA,3,2,733000,500,2009,2013,10.5,22,0,23.2,1.8,0.4,0.7,3.68,NA,NA,756,23.2,NrlyLvl,NA,1510000,1080000,2420000
7140,NA,106108,mount waverley,3149,20170504,WkDay,ThDay,WrkngDy,sold,Hse,6,3,2,71,19,44,Y,Y,N,N,54.5,NA,NA,NA,2,0,765000,NA,2006,NA,5.8,16.9,0,25.1,1,1,3.8,0.68,NA,NA,NA,NA,NA,NA,1510000,2860000,2398000
7141,NA,32,mount waverley,3149,20170501,WkDay,MDay,WrkngDy,sold,Hse,5,4,3,70,20,44,Y,Y,Y,Y,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,13.6,20.4,0,19.4,0.4,0.4,2.4,0.67,NA,NA,725,20.8,GntlyInclnd,NA,1080000,1200000,2350000
7142,NA,35,mount waverley,3149,20170420,WkDay,ThDay,WrkngDy,sold,Hse,5,5,2,65,16,34,N,N,Y,Y,54.5,NA,NA,NA,2,0,1325000,NA,2015,NA,14.6,26.5,0,25.8,1.4,1.5,3.8,0.94,NA,NA,665,21.9,NrlyLvl,NA,1300000,1050000,2265000
7143,NA,35,mount waverley,3149,20170420,WkDay,ThDay,WrkngDy,sold,Hse,5,5,2,65,16,34,N,N,Y,Y,54.5,NA,NA,NA,2,0,1325000,NA,2015,NA,14.6,26.5,0,25.8,1.4,1.5,3.8,0.94,NA,NA,665,21.9,NrlyLvl,NA,1300000,1050000,2265000
7144,NA,20,mount waverley,3149,20170405,WkDay,WDay,WrkngDy,sold,Hse,5,5,2,65,16,34,N,N,N,N,54.5,NA,NA,NA,2,0,1080000,NA,2015,NA,11,25.4,0,26,2,1,2.5,0.88,NA,NA,645,17,NrlyLvl,NA,1480000,1120000,2350000
7145,NA,63,mount waverley,3149,20161005,WkDay,WDay,WrkngDy,sold,Hse,5,5,2,64,23,47,N,N,Y,N,54.5,NA,NA,NA,4,0,1250000,NA,2015,NA,8,17.1,2.8,25.1,1.4,0.5,3.4,1.34,NA,NA,755,18,NrlyLvl,NA,NA,NA,2430000
7146,NA,36,mount waverley,3149,20160427,WkDay,WDay,WrkngDy,sold,Hse,5,4,2,62,29,43,N,N,Y,Y,54.5,NA,NA,NA,2,0,29750,NA,1975,NA,13,25.4,0,23.1,2.1,0.5,0.4,3.68,NA,NA,727,17.4,NrlyLvl,NA,1130000,1390000,2500000
7147,NA,60,mount waverley,3149,20160220,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,71,14,39,Y,N,Y,Y,54.5,NA,NA,NA,4,0,1220000,NA,2014,NA,15.8,20.8,0,25.3,1.3,0.8,4.1,1.22,NA,NA,735,17.2,NrlyLvl,NA,901000,1750000,2370000
7148,NA,26,mount waverley,3149,20151118,WkDay,WDay,WrkngDy,sold,Hse,5,5,2,58,27,39,Y,N,Y,Y,54.5,NA,NA,NA,3,0,1030000,NA,2014,NA,14.7,29.5,0,22.6,0.053,0.053,2.5,2.44,NA,NA,725,18.2,NrlyLvl,NA,1350000,2200000,2320000
7149,NA,276278,mount waverley,3149,20150714,WkDay,TuDay,WrkngDy,sold,VacLnd,NA,NA,0,69,17,39,N,N,N,N,54.5,NA,NA,NA,5,0,1360000,NA,2009,NA,8.1,9.8,3.8,20.2,2.8,0.7,2.9,1.09,NA,NA,NA,NA,NA,NA,NA,NA,2350000
7150,NA,4,mount waverley,3149,20150513,WkDay,WDay,WrkngDy,sold,Hse,5,5,2,71,15,41,N,N,Y,N,54.5,NA,NA,NA,2,1,622000,360,2008,2009,6.3,12.8,6.8,24.5,1.4,0.6,4.4,1.23,1430000,1920000,730,19.4,NrlyLvl,NA,1410000,1400000,2280000
7151,NA,20,mount waverley,3149,20140930,WkDay,TuDay,WrkngDy,sold,Hse,5,3,3,59,24,45,N,N,Y,N,54.5,NA,NA,NA,2,0,888000,NA,2012,NA,13.5,24,0,23.8,0.7,0.4,3.8,1.47,1580000,2120000,722,21.3,GntlyInclnd,NA,2460000,1600000,2310000
7160,NA,810,mount waverley,3149,20161015,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,70,18,38,N,N,N,N,54.5,NA,NA,NA,1,1,NA,440,NA,2016,9.4,24.8,0,19,1.9,1,2.4,0.49,1200000,1620000,NA,NA,NA,NA,1240000,1620000,2668000
7161,NA,70,mount waverley,3149,20160614,WkDay,TuDay,WrkngDy,sold,Hse,4,2,2,71,14,35,Y,Y,Y,N,54.5,NA,NA,NA,2,0,400000,NA,1997,NA,8.6,15.6,0,23.3,1.5,0.8,2.5,2.47,1420000,1900000,1596,NA,NrlyLvl,NA,1970000,1460000,2675000
7162,NA,44,mount waverley,3149,20170812,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,58,27,43,Y,N,Y,N,54.5,NA,NA,NA,2,0,870000,NA,2013,NA,10.3,17.9,2.8,23.2,0.5,0.5,3.2,1.93,NA,NA,667,16.9,NrlyLvl,NA,2200000,2820000,2558000
7163,NA,4,mount waverley,3149,20170715,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,66,19,37,Y,Y,N,N,54.5,NA,NA,NA,3,0,1850000,NA,2010,NA,4.5,12,0,18.3,1.4,0.1,6,0.22,1210000,1570000,721,18.3,NrlyLvl,NA,1420000,1550000,2525000
7164,NA,6,mount waverley,3149,20170408,WkEnd,SDay,WrkngDy,sold,Hse,5,6,3,69,23,40,N,N,Y,Y,54.5,NA,NA,NA,4,1,1075000,450,2015,2012,18.6,28.1,0,25.6,1.8,0.5,1,1.35,870000,1640000,661,19.5,NrlyLvl,NA,1320000,1410000,2668888
7165,NA,22,mount waverley,3149,20170225,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1,1,2,66,23,42,N,N,N,N,54.5,NA,NA,NA,3,0,1480000,NA,2014,NA,13.7,19.4,0,18.9,0.4,0.4,2.7,0.38,NA,NA,1326,NA,GntlyInclnd,NA,1080000,1200000,2501000
7166,NA,36,mount waverley,3149,20160427,WkDay,WDay,WrkngDy,sold,Hse,5,4,2,62,29,43,N,N,Y,Y,54.5,NA,NA,NA,2,0,29750,NA,1975,NA,13,25.4,0,23.1,2.1,0.5,0.4,3.68,NA,NA,727,17.4,NrlyLvl,NA,1130000,1390000,2500000
7167,NA,3,mount waverley,3149,20160423,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,64,22,40,Y,N,Y,Y,54.5,NA,NA,NA,2,0,1360000,NA,2015,NA,12.3,18.6,0,25.1,0.8,0.8,2.6,1.46,1370000,1830000,721,39.6,NrlyLvl,NA,1680000,2200000,2570000
7168,NA,21,mount waverley,3149,20160423,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,59,24,45,Y,N,Y,Y,54.5,NA,NA,NA,2,0,1320000,NA,2015,NA,12.3,18.6,0,24,0.8,0.3,3.9,1.43,NA,NA,711,16.6,NrlyLvl,NA,2200000,2460000,2710000
7169,NA,3133,mount waverley,3149,20160401,WkDay,FDay,WrkngDy,sold,Hse,5,3,4,70,22,42,Y,Y,Y,Y,54.5,NA,NA,NA,2,0,400000,NA,1994,NA,13.1,26.5,0,24.2,0.6,0.4,3.7,1.82,NA,NA,NA,NA,NA,NA,1200000,1210000,2520000
7170,NA,22,mount waverley,3149,20151128,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,70,20,44,N,N,N,N,54.5,NA,NA,NA,3,0,765000,NA,2009,NA,12,20.1,0,19.3,0.3,0.3,3.1,0.66,1060000,1640000,726,21.6,GntlyInclnd,NA,985000,1400000,2600000
7171,NA,3,mount waverley,3149,20151030,WkDay,FDay,WrkngDy,sold,Hse,5,4,2,67,23,42,N,Y,Y,N,54.5,NA,NA,NA,4,0,790000,NA,2001,NA,12.6,27.4,0,22.9,1.3,0.5,2.4,2.34,NA,NA,1484,NA,NrlyLvl,NA,1350000,2200000,2750000
7172,NA,6,mount waverley,3149,20140912,WkDay,FDay,WrkngDy,sold,Hse,5,4,2,68,23,44,Y,N,Y,Y,54.5,NA,NA,NA,3,1,982000,NA,2010,2011,5.8,15.5,0,23,1,0.3,2.9,2.12,NA,NA,695,18.4,NrlyLvl,NA,1350000,2200000,2520000
7175,NA,3,mount waverley,3149,20170403,WkDay,MDay,WrkngDy,sold,Hse,6,5,2,66,15,41,N,Y,Y,Y,54.5,NA,NA,NA,2,0,1000000,NA,2007,NA,8.2,21.5,0,23.4,0.8,0.8,3.4,1.76,1510000,2010000,782,15.7,NrlyLvl,NA,1080000,1200000,2898899
7176,NA,24,mount waverley,3149,20171014,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,68,23,44,N,N,N,N,54.5,NA,NA,NA,2,0,1581000,NA,2015,NA,8.2,16.1,0,22.8,1,0.1,2.7,2.2,NA,NA,695,18.5,NrlyLvl,NA,1350000,2200000,2820000
7177,NA,35,mount waverley,3149,20170913,WkDay,WDay,WrkngDy,sold,Hse,4,3,2,66,23,42,Y,Y,Y,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,13.3,16.4,2,0,0,0,0,0.42,NA,NA,NA,NA,NA,NA,NA,NA,2900000
7178,NA,12,mount waverley,3149,20170804,WkDay,FDay,WrkngDy,sold,Hse,5,5,2,58,27,43,N,N,N,N,54.5,NA,NA,NA,7,0,1635000,NA,2016,NA,4.3,12.1,6.6,22.7,0.2,0.2,2.6,2.3,NA,NA,726,18.2,NrlyLvl,NA,1350000,2200000,2880000
7179,NA,4,mount waverley,3149,20161015,WkEnd,SDay,WrkngDy,sold,Hse,5,3,0,56,24,46,N,N,N,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,9.4,24.8,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,2850000
7180,NA,3,mount waverley,3149,20151030,WkDay,FDay,WrkngDy,sold,Hse,5,4,2,67,23,42,N,Y,Y,N,54.5,NA,NA,NA,4,0,790000,NA,2001,NA,12.6,27.4,0,22.9,1.3,0.5,2.4,2.34,NA,NA,1484,NA,NrlyLvl,NA,1350000,2200000,2750000
7181,NA,57,mount waverley,3149,20150915,WkDay,TuDay,WrkngDy,sold,Hse,5,4,5,70,22,42,Y,Y,Y,N,54.5,NA,NA,NA,3,0,2050000,NA,2014,NA,10.8,15.9,15.8,24.3,1.2,0.3,3.6,1.85,NA,NA,NA,NA,NA,NA,1180000,2200000,2888000
7182,NA,62,mount waverley,3149,20150815,WkEnd,SDay,WrkngDy,sold,Hse,5,5,2,70,23,37,N,N,Y,Y,54.5,NA,NA,NA,3,0,750000,NA,2007,NA,10,14.9,0.4,22.6,1.5,0.8,2.1,2.55,1190000,1640000,932,NA,ModInclnd,NA,1550000,1380000,2935000
7183,NA,8,mount waverley,3149,20150718,WkEnd,SDay,WrkngDy,sold,Hse,5,5,3,55,41,46,Y,N,Y,Y,54.5,NA,NA,NA,4,0,795000,NA,2013,NA,6.1,11.5,0.4,24.6,1,1.2,3,1.14,1300000,2250000,737,18.3,NrlyLvl,NA,1500000,1410000,2790000
7184,NA,22,mount waverley,3149,20150519,WkDay,TuDay,WrkngDy,sold,Hse,5,4,2,58,27,43,N,N,Y,N,54.5,NA,NA,NA,4,2,1000000,355,2013,2010,9.9,16.2,0,22.7,1.1,0.2,2.6,2.28,NA,NA,697,18.2,NrlyLvl,NA,1350000,2200000,2860500
7186,NA,2,mount waverley,3149,20160912,WkDay,MDay,WrkngDy,sold,Hse,5,4,3,NA,NA,NA,Y,Y,Y,Y,54.5,NA,NA,NA,4,0,2850000,NA,2013,NA,9.9,13.6,1.6,24.3,0.9,1.1,3.7,1.17,NA,NA,1500,NA,NrlyLvl,NA,1420000,1180000,3806000
7187,NA,1,mount waverley,3149,20160211,WkDay,ThDay,WrkngDy,sold,Hse,5,3,4,50,22,41,Y,Y,Y,Y,54.5,NA,NA,NA,2,0,840000,NA,2008,NA,18,23.8,0,24.3,0.9,1,4.4,1.18,NA,NA,769,NA,GntlyInclnd,NA,1080000,1200000,3080000
7188,NA,29,mount waverley,3149,20150613,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,68,12,41,Y,Y,Y,N,54.5,NA,NA,NA,1,0,NA,NA,NA,NA,6,18.2,0,22.7,1.6,1.6,1.9,2.76,1320000,1730000,2200,21.3,NrlyLvl,NA,1600000,1730000,3300000
7189,NA,280,mount waverley,3149,20161126,WkEnd,SDay,WrkngDy,sold,Hse,4,2,18,69,17,39,N,N,N,N,54.5,NA,NA,NA,1,1,NA,NA,NA,2011,12.2,17.4,0,20.3,2.8,0.6,2.8,1.15,NA,NA,2495,NA,GntlyInclnd,NA,NA,NA,4276785
7190,NA,580584,mount waverley,3149,20160808,WkDay,MDay,WrkngDy,sold,Hse,3,1,1,65,23,39,N,N,N,N,54.5,NA,NA,NA,2,0,2205000,NA,2014,NA,5,14.2,0,20.3,2.3,4.2,1.4,3.24,NA,NA,NA,NA,NA,NA,1080000,1200000,4850000
7191,NA,52,mount waverley,3149,20170722,WkEnd,SDay,WrkngDy,sold,Hse,5,5,5,71,14,35,Y,Y,Y,Y,54.5,NA,NA,NA,3,1,1202000,500,2008,2009,5.4,12.4,0,23.5,1.3,0.6,2.7,2.32,1740000,2330000,NA,NA,NA,NA,2200000,2820000,4810000
7192,NA,246250,mount waverley,3149,20170507,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,69,17,39,N,N,N,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,8.9,14.8,1.4,19.9,2.4,1,3.2,0.95,NA,NA,769,16.8,ModInclnd,NA,NA,NA,4151151
7193,14,1618,mount waverley,3149,20140815,WkDay,FDay,WrkngDy,sold,Hse,4,2,2,74,26,41,N,N,N,N,54.5,NA,NA,NA,0,0,NA,NA,NA,NA,3.6,16.9,0,25.7,1.6,0.7,3,0.82,NA,NA,NA,NA,NA,NA,NA,NA,4340000
7194,NA,3537,mount waverley,3149,20150926,WkEnd,SDay,WrkngDy,sold,Hse,4,4,4,68,12,41,N,Y,N,N,54.5,NA,NA,NA,4,1,5100000,1300,2014,2014,6.6,17.9,0,22.6,1.5,1.5,1.8,2.81,1320000,1730000,NA,NA,NA,NA,1600000,1590000,6000000
7195,NA,3537,mount waverley,3149,20150926,WkEnd,SDay,WrkngDy,sold,Hse,4,4,4,68,12,41,N,Y,N,N,54.5,NA,NA,NA,4,1,5100000,1300,2014,2014,6.6,17.9,0,22.6,1.5,1.5,1.8,2.81,1320000,1730000,NA,NA,NA,NA,1600000,1590000,6000000
7197,NA,31,wheelers hill,3150,20150825,WkDay,TuDay,WrkngDy,sold,Hse,5,5,2,75,8,30,Y,N,Y,Y,87.5,112.5,NA,NA,3,0,901000,NA,2012,NA,9.5,14.3,0,27.5,0.5,0.7,3.2,1.13,1510000,2010000,NA,NA,NA,NA,1440000,1600000,143000
7199,77,3755,glen waverley,3150,20140508,WkDay,ThDay,WrkngDy,sold,Hse,1,1,1,67,7,47,N,N,Y,Y,52.5,305.5,NA,NA,0,0,NA,NA,NA,NA,4.1,18.7,0,26.1,0.8,1.3,1.9,6.34,NA,NA,NA,NA,NA,NA,NA,NA,226000
7200,117,270,glen waverley,3150,20141203,WkDay,WDay,WrkngDy,sold,AptFlat,1,1,1,56,45,48,N,N,Y,Y,52.5,305.5,NA,NA,2,2,290000,340,2010,2017,16.2,23.9,0,26.9,8.9,2.7,0.7,4.83,315000,415000,NA,NA,NA,NA,275000,340500,290000
7202,124,270,glen waverley,3150,20161021,WkDay,FDay,WrkngDy,sold,Hse,1,1,1,NA,NA,NA,N,N,Y,Y,52.5,305.5,NA,NA,2,0,297000,NA,2009,NA,14.8,17.6,0,26.9,8.9,2.7,0.7,4.85,NA,NA,NA,NA,NA,NA,1510000,1150000,307000
7203,207,286,glen waverley,3150,20161019,WkDay,WDay,WrkngDy,sold,AptFlat,1,1,1,53,44,52,N,N,Y,Y,52.5,305.5,NA,NA,1,0,NA,NA,NA,NA,7.5,16.5,2.6,24.2,3.4,3.4,1.7,3.21,350000,460000,NA,NA,NA,NA,723000,670000,348000
7204,111,353,glen waverley,3150,20151027,WkDay,TuDay,WrkngDy,sold,AptFlat,1,1,1,43,51,47,N,N,Y,N,52.5,305.5,NA,NA,2,0,324763,NA,2009,NA,10.4,23.3,0.2,26.2,8.1,1.9,1.7,5.02,NA,NA,3709,NA,NrlyLvl,NA,1200000,916000,345000
