Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2,SalePrice
15293,NA,THREE,oakleigh,3166,20170530,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,59,32,39,N,N,N,N,98,59,890,1929,1,1,NA,695,NA,2017,9.3,13.1,2.2,20.5,1.2,0.4,1,0.5,1430000,1920000,NA,GntlyInclnd,1275000,1100000,1480000,1625000
15294,NA,THREE,oakleigh,3166,20161202,WkDay,FDay,WrkngDy,sold,Hse,5,3,2,65,21,47,Y,Y,Y,N,98,59,723,1920,5,1,1050000,900,2012,2012,13,21.6,0,18.4,1.6,0.7,0.9,5.31,1580000,2120000,13.7,NrlyLvl,1838333,1080000,1210000,1700000
15297,NA,EIGHT,hughesdale,3166,20161210,WkEnd,SDay,WrkngDy,sold,Hse,4,2,1,72,16,39,Y,N,Y,N,70,43.5,540,1925,3,0,725000,NA,2011,NA,11.2,18.8,0.2,23.7,1,1,0.8,0.72,1660000,2220000,13.5,NrlyLvl,1505000,1870000,1420000,1745000
15298,NA,FOUR,hughesdale,3166,20161112,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,72,16,39,Y,N,Y,Y,70,43.5,540,1940,2,0,252000,NA,1999,NA,13.2,25.5,2,20.2,0.6,0.2,1.7,0.72,1660000,2220000,13.5,NrlyLvl,1593333,1440000,1350000,1700000
15299,NA,FOUR,hughesdale,3166,20151128,WkEnd,SDay,WrkngDy,sold,Hse,4,2,4,52,50,46,Y,N,Y,Y,70,43.5,697,1920,2,0,240000,NA,2000,NA,12,20.1,0,20.2,0.5,0.3,1.7,0.26,1740000,2330000,15.3,NrlyLvl,1703667,1080000,1550000,1710000
15303,NA,FIVE,oakleigh,3166,20170624,WkEnd,SDay,WrkngDy,sold,Hse,5,2,2,79,15,41,N,N,Y,N,98,59,545,1935,1,0,NA,NA,NA,NA,8.3,12.3,1.4,19.9,0.8,0.6,0.7,1.09,1510000,2010000,15.3,NrlyLvl,1596167,1080000,1100000,1750000
15308,NA,THREE,oakleigh,3166,20161202,WkDay,FDay,WrkngDy,sold,Hse,5,3,2,65,21,47,Y,Y,Y,N,98,59,723,1920,5,1,1050000,900,2012,2012,13,21.6,0,20.5,1.3,0.016,0.9,5.31,1580000,2120000,13.7,NrlyLvl,1838333,1080000,1210000,1700000
15325,NA,THREE,hughesdale,3166,20160917,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,52,42,45,Y,N,Y,Y,70,43.5,853,1925,1,0,NA,NA,NA,NA,11.1,19.8,0,20.2,0.2,0.2,1.3,NA,1210000,2190000,16.7,NrlyLvl,1805667,1210000,1780000,2120000
15327,NA,ONE,hughesdale,3166,20170520,WkEnd,SDay,WrkngDy,sold,Hse,4,3,4,52,42,45,Y,N,Y,N,70,43.5,697,1976,3,0,1085000,NA,2014,NA,10.2,19.3,0,19.4,0.2,0.2,0.7,0.89,1210000,1920000,15.0,NrlyLvl,1663667,1210000,1780000,2190000
15427,SIX,EIGHT,clayton,3168,20170722,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,25,73,77,N,N,N,N,59.5,107.5,767,1960,3,1,260000,380,2007,2017,5.4,12.4,0,22.8,2.3,0.9,1.7,0.66,335000,440000,NA,NA,388333,468000,640000,342000
15433,FIVE,FOUR,clayton,3168,20150808,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,N,N,59.5,107.5,1090,1970,1,2,NA,260,NA,2012,8.8,12.6,0.4,24.9,2.1,2.1,9.9,1.9,305000,395000,NA,NA,373333,640000,360000,316000
15440,ONE,FOUR,clayton,3168,20160819,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,34,66,73,N,N,Y,Y,59.5,107.5,1090,1970,5,2,340000,170,2010,2004,15.3,16.4,0.2,24.9,2.1,2.1,9.9,1.9,335000,440000,NA,NA,373333,640000,360000,350000
15442,THREE,TWO,clayton,3168,20160725,WkDay,MDay,WrkngDy,sold,AptFlat,1,1,1,57,54,55,N,N,Y,Y,59.5,107.5,51,1960,2,1,65000,320,1998,2016,6.3,14.3,0,24.2,0.2,0.07,0.7,1.36,315000,415000,NA,NA,522963,640000,798000,340000
15453,FOUR,THREE,clayton,3168,20150120,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,3,0,360250,NA,2012,NA,13,30.4,0,24.7,3.1,0.7,1.6,1.53,385000,505000,NA,NA,373333,640000,640000,350000
15556,THREE,SEVEN,clayton,3168,20170713,WkDay,ThDay,WrkngDy,sold,AptFlat,3,1,1,30,87,82,Y,N,N,N,59.5,107.5,1403,1960,3,0,170000,NA,2003,NA,4.8,13.3,0,23.5,13.8,5.6,5,0.22,531000,1000000,NA,NA,381296,675850,712000,365000
15559,EIGHT,FOUR,clayton,3168,20160222,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,19,69,66,N,N,N,N,59.5,107.5,698,2014,3,0,421000,NA,2015,NA,15.6,29.5,0,24.6,1,1.5,1.4,0.94,385000,505000,NA,NrlyLvl,416296,640000,400000,400000
15576,FOUR,THREE,clayton,3168,20150120,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,14,87,74,N,N,N,N,59.5,107.5,196,2010,3,0,360250,NA,2012,NA,13,30.4,0,24.7,3.1,0.7,1.6,1.53,385000,505000,NA,NA,373333,640000,640000,350000
15584,FOUR,ONE,clayton,3168,20140415,WkDay,TuDay,WrkngDy,sold,TwnHse,2,1,1,19,69,66,N,N,N,N,59.5,107.5,617,1968,2,0,310000,NA,2009,NA,10,20.3,0,24.4,1.2,1,1.9,0.95,405000,530000,NA,NA,353333,640000,595000,381000
15672,SIX,EIGHT,clayton,3168,20151122,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1248,2005,3,2,386000,400,2010,2011,13.5,20,0,25.2,0.3,0.4,0.2,1.39,385000,505000,NA,NA,422963,640000,575500,400000
15674,TWO,ONE,clayton,3168,20150908,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1491,1960,3,3,370000,330,2010,2011,8.8,12.8,2,24.3,0.5,0.2,0.5,1.1,370000,480000,NA,NA,1190500,558000,478000,385000
15675,ONE,FIVE,clayton,3168,20140501,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,2,49,52,57,N,N,N,N,59.5,107.5,738,2005,2,4,385000,360,2007,2011,6.2,15.9,0,24.4,0.5,0.2,0.8,0.77,450000,585000,18.5,NrlyLvl,450963,468000,640000,360000
15685,FOUR,FOUR,clayton,3168,20160802,WkDay,TuDay,WrkngDy,sold,AptFltHseVilla,2,1,1,19,69,66,Y,N,N,N,59.5,107.5,329,1980,3,0,115000,NA,2001,NA,8.5,13.4,14.4,24.4,1.6,1.1,1.9,0.98,385000,505000,NA,NA,430000,468000,640000,410000
15686,EIGHT,FOUR,clayton,3168,20160222,WkDay,MDay,WrkngDy,sold,AptFlat,2,1,1,19,69,66,N,N,N,N,59.5,107.5,698,2014,3,0,421000,NA,2015,NA,15.6,29.5,0,24.6,1,1.5,1.4,0.94,385000,505000,NA,NrlyLvl,416296,640000,400000,400000
15696,TWO,FOUR,clayton,3168,20170210,WkDay,FDay,WrkngDy,sold,AptFlat,2,1,1,19,69,66,N,N,Y,Y,59.5,107.5,698,2014,2,0,410000,NA,2014,NA,18.7,27.1,0,24.6,1,1.5,1.4,0.93,385000,505000,NA,NrlyLvl,416296,640000,400000,420000
15698,NINE,EIGHT,clayton,3168,20161103,WkDay,ThDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1248,2005,3,1,370000,360,2015,2009,10,19.1,0,25.2,0.3,0.4,0.2,1.4,370000,480000,NA,NA,422963,640000,575500,400235
15703,TWO,FIVE,clayton,3168,20150630,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,49,52,57,N,N,N,N,59.5,107.5,738,2005,2,4,385000,350,2007,2008,5,14.2,0,24.4,0.5,0.2,0.8,0.77,430000,560000,18.5,NrlyLvl,450963,468000,640000,433000
15710,ONE,FOUR,clayton,3168,20140921,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,26,77,68,N,N,N,N,59.5,107.5,752,1975,1,2,NA,300,NA,2011,10.4,16.4,0,24.1,1.7,0.8,2.6,0.79,430000,560000,24.1,NrlyLvl,422963,660000,215000,408000
15796,FOUR,FIVE,clayton,3168,20151208,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,49,52,57,N,N,N,N,59.5,107.5,738,2005,3,4,350000,400,2011,2010,20.3,35.4,0.8,24.4,0.5,0.2,0.8,0.77,430000,560000,18.5,NrlyLvl,435796,468000,640000,435000
15798,SIX,EIGHT,clayton,3168,20151122,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,31,69,53,N,N,N,N,59.5,107.5,1248,2005,3,2,386000,400,2010,2011,13.5,20,0,25.2,0.3,0.4,0.2,1.39,385000,505000,NA,NA,422963,640000,575500,400000
15816,ONE,THREE,clayton,3168,20150718,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,2,25,73,77,N,N,N,N,59.5,107.5,756,1970,0,0,NA,NA,NA,NA,6.1,11.5,0.4,22.6,2.3,1,1.5,0.77,450000,585000,NA,NA,469000,NA,NA,453500
15838,ONE,NA,clayton,3168,20140821,WkDay,ThDay,WrkngDy,sold,AptHse,3,1,2,12,80,84,N,N,N,N,59.5,107.5,229,1990,4,1,455000,360,2010,2010,7.5,17.8,0,25.9,3.1,0.8,1.2,1.09,600000,790000,NA,ModInclnd,422963,468000,640000,480000
15840,ONE,FIVE,clayton,3168,20140318,WkDay,TuDay,WrkngDy,sold,Hse,3,1,2,34,66,73,N,N,N,N,59.5,107.5,246,1950,1,2,NA,340,NA,2014,15.2,24.3,0,25.3,3.2,0.6,1.9,1.98,725000,955000,NA,GntlyInclnd,803167,635000,545000,455000
15841,THREE,ONE,clayton,3168,20140315,WkEnd,SDay,WrkngDy,sold,TwnHse,2,1,1,35,57,64,N,N,Y,N,59.5,107.5,225,1994,2,1,210000,310,2001,2008,16.6,29.5,0,24,1.2,0.2,2.1,0.21,470000,615000,NA,NA,522963,558000,478000,470000
15842,THREE,THREE,clayton,3168,20140208,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,38,65,57,Y,N,Y,N,59.5,107.5,216,1980,3,0,125000,NA,1996,NA,17.9,40.7,0,25.2,0.7,1.6,1,1.27,660000,865000,NA,NA,750000,791000,735000,495000
15909,NA,EIGHT,clayton,3168,20140829,WkDay,FDay,WrkngDy,sold,Hse,3,1,2,34,66,73,Y,N,N,N,59.5,107.5,357,1980,3,1,452800,400,2014,2012,7.6,14.9,0,25.1,2.8,0.4,1.5,1.84,630000,825000,NA,NA,670667,1100000,1140000,452800
15910,ONE,NA,clayton,3168,20140726,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,34,66,73,Y,N,Y,N,59.5,107.5,358,1988,2,0,114000,NA,1997,NA,12.2,14.8,0,25.1,2.8,0.4,1.5,1.86,630000,825000,NA,NrlyLvl,670667,675850,712000,456000
15918,NA,FIVE,clayton,3168,20161206,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,2,29,70,65,N,N,Y,N,59.5,107.5,189,1970,3,2,245000,390,2003,2015,12.8,20.8,0,24.5,0.9,0.3,1.2,0.6,495000,645000,NA,NA,522963,566500,1300000,533000
15923,ONE,ONE,clayton,3168,20141004,WkEnd,SDay,WrkngDy,sold,TwnHse,3,1,2,41,49,61,Y,N,N,N,59.5,107.5,330,1960,1,0,NA,NA,NA,NA,8.7,26.3,0.2,24.8,0.7,0.7,1.8,1.27,630000,825000,NA,NrlyLvl,773667,635000,962000,531000
15928,NA,EIGHT,clayton,3168,20160721,WkDay,ThDay,WrkngDy,sold,TwnHse,2,1,2,0,79,47,N,Y,Y,Y,59.5,107.5,90,2003,3,6,290000,400,2006,2011,6.9,18.1,1.8,24.6,1.2,1.8,1.8,1.17,370000,480000,NA,NA,610000,1260000,890000,515000
15934,TWO,NINE,clayton,3168,20150314,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,2,58,46,51,Y,N,Y,N,59.5,107.5,206,1990,1,0,NA,NA,NA,NA,9.4,30.1,0,22.3,2,0.7,2.7,0.55,545000,715000,NA,NA,610000,468000,215000,545500
15935,ONE,THREE,clayton,3168,20150224,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,35,57,64,N,N,N,Y,59.5,107.5,350,2000,3,0,374000,NA,2007,NA,15.9,20.1,3.2,23.7,1.3,0.1,2,0.19,495000,645000,16.5,NrlyLvl,610000,468000,660000,550000
15938,TWO,ONE,clayton,3168,20140728,WkDay,MDay,WrkngDy,sold,AptFlat,3,1,1,41,49,61,Y,N,Y,Y,59.5,107.5,165,2011,1,1,NA,450,NA,2011,10,16.9,0,24.9,0.7,0.7,1.7,1.35,630000,825000,16.8,NrlyLvl,773667,712000,730000,525000
15940,FOUR,ONE,clayton,3168,20140530,WkDay,FDay,WrkngDy,sold,TwnHse,3,1,1,26,77,68,N,N,Y,N,59.5,107.5,314,1990,3,4,140000,390,1994,2011,6.1,17.5,0,24,1.8,0.7,3.2,0.77,600000,790000,NA,NrlyLvl,750000,468000,640000,511000
16026,ONE,FOUR,clayton,3168,20151128,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,41,49,61,N,N,N,N,59.5,107.5,335,1950,2,1,330000,170,2007,2005,12,20.1,0,25.4,0.2,0.2,1.2,1.8,520000,680000,NA,GntlyInclnd,522963,360000,675000,545000
16028,TWO,EIGHT,clayton,3168,20150725,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,1,60,31,47,N,N,Y,N,59.5,107.5,207,1997,4,1,380000,300,2011,2012,9.4,13.3,0.8,22.9,1.8,0.2,1,1.16,495000,645000,NA,NrlyLvl,522963,640000,810000,502500
16048,ONE,FOUR,clayton,3168,20160430,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,29,80,80,N,N,Y,Y,59.5,107.5,731,2002,1,0,NA,NA,NA,NA,16.4,24.1,6.2,25.1,2.3,0.9,2.2,1.47,600000,790000,17.3,NrlyLvl,643000,791000,735000,600000
16052,ONE,TWO,clayton,3168,20150912,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,44,54,48,N,N,Y,N,59.5,107.5,697,1952,3,5,345000,420,2012,2017,12.2,21.7,0,22.6,1.6,0.9,1.8,0.47,660000,865000,19.8,GntlyInclnd,706333,468000,712000,600000
16056,TWO,EIGHT,clayton,3168,20141127,WkDay,ThDay,WrkngDy,sold,AptFlat,3,2,2,55,42,52,Y,N,Y,N,59.5,107.5,237,1960,2,0,550000,NA,2011,NA,13.1,18.3,0,25.2,1.8,0.6,1.8,1.61,690000,910000,NA,NrlyLvl,669333,962000,701000,600000
16063,ONE,SIX,clayton,3168,20160413,WkDay,WDay,WrkngDy,sold,AptFlat,4,2,1,55,42,52,N,N,Y,Y,59.5,107.5,375,1960,3,1,410000,350,2009,2008,11.3,20,0.2,25.3,0.4,0.4,1.6,1.89,520000,680000,NA,NrlyLvl,669333,1350000,564000,570000
16066,ONE,EIGHT,clayton,3168,20151009,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,1,31,74,73,Y,N,N,N,59.5,107.5,277,1990,2,0,102000,NA,1991,NA,10.9,29.9,0,25.1,1.1,1.1,3,1.01,575000,750000,NA,GntlyInclnd,729000,790000,600000,590000
16067,TWO,NA,clayton,3168,20150228,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,12,80,84,N,N,Y,Y,59.5,107.5,231,1960,4,1,485000,260,2012,2005,17.9,32.3,0,24.2,1.6,1.6,1.2,0.97,630000,825000,NA,NrlyLvl,636667,468000,640000,564000
16068,ONE,THREE,clayton,3168,20150224,WkDay,TuDay,WrkngDy,sold,AptFlat,2,1,1,35,57,64,N,N,N,Y,59.5,107.5,350,2000,3,0,374000,NA,2007,NA,15.9,20.1,3.2,23.7,0.9,0.1,2,0.19,495000,645000,16.5,NrlyLvl,610000,468000,660000,550000
16070,TWO,ONE,clayton,3168,20141124,WkDay,MDay,WrkngDy,sold,AptFlat,3,1,2,26,77,68,Y,N,Y,N,59.5,107.5,418,1978,3,0,95000,NA,1992,NA,14.5,19.7,1.2,24.3,1.3,0.9,2.1,0.86,630000,825000,NA,NA,699667,791000,735000,580000
16073,ONE,EIGHT,clayton,3168,20140628,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,41,49,61,Y,N,Y,Y,59.5,107.5,315,1960,2,3,600000,440,2014,2016,9.7,13.3,0,24.9,0.6,0.6,1.6,1.42,630000,825000,NA,GntlyInclnd,773667,675850,712000,600000
16074,ONE,ONE,clayton,3168,20140616,WkDay,MDay,WrkngDy,sold,AptFlat,3,1,1,26,77,68,N,Y,N,N,59.5,107.5,458,1960,4,2,457000,420,2010,2017,10.4,16.6,0.4,24,1.6,0.6,2.5,0.67,660000,865000,NA,GntlyInclnd,773667,468000,640000,581000
16076,TWO,SEVEN,clayton,3168,20140509,WkDay,FDay,WrkngDy,sold,TwnHse,3,1,2,26,77,68,N,N,Y,Y,59.5,107.5,753,1990,3,6,553000,395,2014,2011,5.9,19.1,0,24.4,1.4,1,2.2,0.9,690000,910000,NA,GntlyInclnd,773667,635000,962000,553000
16077,THREE,TWO,clayton,3168,20140305,WkDay,WDay,WrkngDy,sold,TwnHse,4,2,2,55,36,52,N,N,Y,Y,59.5,107.5,279,2014,1,0,NA,NA,NA,NA,18.6,22.6,0,22.5,1,0.9,1.5,1.03,690000,910000,15.9,NrlyLvl,909333,1100000,1240000,600000
16199,TWO,EIGHT,clayton,3168,20161127,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,29,80,80,N,N,N,N,59.5,107.5,688,1996,3,5,330000,350,2005,2014,11.6,16.3,0.4,25.1,2.4,0.9,2.1,1.28,575000,750000,16.2,NrlyLvl,643000,712000,791000,576888
16203,NA,FOUR,clayton,3168,20160801,WkDay,MDay,WrkngDy,sold,TwnHse,2,1,1,58,46,51,N,N,Y,N,59.5,107.5,148,1980,2,2,585500,450,2015,2018,11.2,14.4,2.8,22.3,2,0.7,2.7,0.54,543000,1380000,NA,NA,610000,890000,1010000,585000
16206,FOUR,FIVE,clayton,3168,20141220,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,1,29,80,80,Y,N,Y,N,59.5,107.5,269,2000,2,0,370000,NA,2005,NA,12.5,22.5,0,25.1,2.4,0.9,2.2,1.45,630000,825000,NA,NA,758333,468000,640000,598000
16208,TWO,FOUR,clayton,3168,20141018,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,55,36,52,N,N,Y,N,59.5,107.5,697,1950,2,1,453000,370,2009,2007,8,24.6,0,22.7,0.9,0.9,3.1,0.77,660000,865000,22.5,NrlyLvl,729000,635000,777000,600000
16212,NA,FIVE,clayton,3168,20140220,WkDay,ThDay,WrkngDy,sold,Hse,3,1,2,64,33,50,N,N,Y,Y,59.5,107.5,592,1970,2,2,370500,375,2006,2009,12.7,20,10.4,23,1.2,0.1,1.2,1.22,800000,1060000,15.2,NrlyLvl,1066000,950000,1400000,580500
16226,TWO,SEVEN,clayton,3168,20170617,WkEnd,SDay,WrkngDy,sold,TwnHse,2,1,1,40,55,57,N,N,N,N,59.5,107.5,742,1996,1,1,NA,480,NA,2017,4.2,15.5,0,22.9,0.6,2.2,2.1,0.98,575000,750000,NA,GntlyInclnd,610000,468000,595000,642000
16229,ONE,SEVEN,clayton,3168,20161112,WkEnd,SDay,WrkngDy,sold,AptFlat,2,1,2,38,65,57,Y,N,Y,Y,59.5,107.5,2067,1970,7,2,238500,495,2003,2017,13.2,25.5,2,25.2,0.5,0.4,0.8,1.24,575000,750000,NA,NrlyLvl,621667,545000,478000,610000
16231,TWO,NINE,clayton,3168,20160928,WkDay,WDay,WrkngDy,sold,TwnHse,3,2,2,41,49,61,N,N,Y,N,59.5,107.5,159,2009,3,0,445000,NA,2012,NA,7.5,19.3,2.2,25.2,0.3,0.3,1.3,1.64,545000,715000,NA,NA,669333,870000,766000,610500
16232,FIVE,TWO,clayton,3168,20160827,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,29,70,65,N,N,Y,N,59.5,107.5,704,1990,3,0,185000,NA,2000,NA,9.3,16.3,0,24.3,0.5,0.2,1.2,0.57,575000,750000,17.0,GntlyInclnd,729000,558000,478000,611000
16233,TWO,NA,clayton,3168,20160730,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,1,59,38,58,N,N,Y,Y,59.5,107.5,611,1990,5,1,400000,260,2009,2007,9.1,13.8,2.4,23.2,1,0.9,1.2,1.2,575000,750000,19.9,NrlyLvl,749000,675850,712000,618000
16234,ONE,FOUR,clayton,3168,20160430,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,29,80,80,N,N,Y,Y,59.5,107.5,731,2002,1,0,NA,NA,NA,NA,16.4,24.1,6.2,25.1,2.3,0.9,2.2,1.47,600000,790000,17.3,NrlyLvl,643000,791000,735000,600000
16236,NA,EIGHT,clayton,3168,20160227,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,34,66,73,N,N,N,N,59.5,107.5,357,1980,3,1,452800,400,2014,2012,17.7,22.2,0,25.1,2.8,0.4,1.5,1.84,630000,825000,NA,NA,670667,1100000,1140000,621000
16239,ONE,TWO,clayton,3168,20150912,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,44,54,48,N,N,Y,N,59.5,107.5,697,1952,3,5,345000,420,2012,2017,12.2,21.7,0,22.6,1.6,0.9,1.8,0.47,660000,865000,19.8,GntlyInclnd,706333,468000,712000,600000
16240,ONE,SEVEN,clayton,3168,20150808,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,41,49,61,N,N,N,N,59.5,107.5,213,1960,3,0,525000,NA,2011,NA,8.8,12.6,0.4,25.5,0.2,0.2,1.4,1.77,630000,825000,NA,NrlyLvl,669333,635000,545000,638000
16243,TWO,EIGHT,clayton,3168,20141127,WkDay,ThDay,WrkngDy,sold,AptFlat,3,2,2,55,42,52,Y,N,Y,N,59.5,107.5,237,1960,2,0,550000,NA,2011,NA,13.1,18.3,0,25.2,1.8,0.6,1.8,1.61,690000,910000,NA,NrlyLvl,669333,962000,701000,600000
16244,ONE,FIVE,clayton,3168,20141107,WkDay,FDay,WrkngDy,sold,AptFlat,3,1,2,44,54,48,Y,N,N,N,59.5,107.5,289,1996,2,1,128000,280,1997,2004,11.1,32.1,0,23,0.5,0.4,2.6,0.65,725000,955000,15.2,NrlyLvl,773667,712000,730000,642250
16250,THREE,SEVEN,clayton,3168,20150202,WkDay,MDay,WrkngDy,sold,TwnHse,3,2,1,31,74,73,Y,N,Y,Y,59.5,107.5,830,2009,2,2,510000,425,2009,2012,13.5,21.1,3.8,24.4,1.8,1.8,3.8,0.99,660000,865000,24.9,NrlyLvl,749000,962000,925000,620000
16251,TWO,EIGHT,clayton,3168,20141214,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,59,38,58,N,N,Y,N,59.5,107.5,380,2005,2,0,367000,NA,2005,NA,18.9,25.1,0,23.1,1.3,0.4,1,1.15,880000,1170000,NA,ModInclnd,876500,739000,770000,640000
16253,TWO,TWO,clayton,3168,20141122,WkEnd,SDay,WrkngDy,sold,TwnHse,3,3,1,26,80,81,N,N,N,N,59.5,107.5,727,2014,1,0,NA,NA,NA,NA,12.9,31,0,23.1,1.7,0.4,2,0.42,660000,865000,17.5,NrlyLvl,760667,780000,962000,620000
16256,ONE,TWO,clayton,3168,20140927,WkEnd,SDay,WrkngDy,sold,Hse,4,3,2,55,36,52,N,N,Y,N,59.5,107.5,246,2014,1,1,NA,590,NA,2017,8.8,23.2,0,22.5,1,0.9,1.5,1.03,725000,955000,15.9,NrlyLvl,850333,712000,730000,634000
16257,TWO,NA,clayton,3168,20140707,WkDay,MDay,WrkngDy,sold,Hse,4,2,2,55,42,52,Y,N,Y,Y,59.5,107.5,726,2010,1,2,NA,495,NA,2013,9.5,15.8,0,25.2,1.8,0.6,1.7,1.62,690000,910000,22.3,NrlyLvl,848333,468000,640000,630000
16258,ONE,EIGHT,clayton,3168,20140628,WkEnd,SDay,WrkngDy,sold,Hse,3,2,1,41,49,61,Y,N,Y,Y,59.5,107.5,315,1960,2,3,600000,440,2014,2016,9.7,13.3,0,24.9,0.6,0.6,1.6,1.42,630000,825000,NA,GntlyInclnd,773667,675850,712000,600000
16259,TWO,ONE,clayton,3168,20140607,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,1,43,57,53,N,N,Y,Y,59.5,107.5,277,1962,2,0,360000,NA,2007,NA,9.5,16.4,0.4,23.5,0.6,0.7,0.7,1.29,725000,955000,NA,GntlyInclnd,800667,635000,777000,611000
16260,NA,TWO,clayton,3168,20140531,WkEnd,SDay,WrkngDy,sold,Hse,3,1,0,59,38,58,N,N,N,N,59.5,107.5,613,1980,3,1,445000,310,2009,2012,7.5,18.9,0,23.2,1,0.8,1.1,1.22,845000,1110000,15.4,NrlyLvl,1145000,950000,1400000,618500
16263,ONE,THREE,clayton,3168,20140524,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,64,33,50,Y,N,Y,N,59.5,107.5,211,1960,2,0,552500,NA,2011,NA,9.9,16.3,0,23.1,1.5,0.1,1,0.78,690000,910000,NA,GntlyInclnd,983333,712000,730000,620000
16264,TWO,FOUR,clayton,3168,20140405,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,52,45,51,N,N,Y,Y,59.5,107.5,263,2011,1,1,NA,570,NA,2017,14.8,24.2,0,23.5,1.3,0.6,1.4,0.93,725000,955000,NA,NrlyLvl,749000,635000,777000,647000
16266,THREE,TWO,clayton,3168,20140305,WkDay,WDay,WrkngDy,sold,TwnHse,4,2,2,55,36,52,N,N,Y,Y,59.5,107.5,279,2014,1,0,NA,NA,NA,NA,18.6,22.6,0,22.5,1,0.9,1.5,1.03,690000,910000,15.9,NrlyLvl,909333,1100000,1240000,600000
16267,NA,ONE,clayton,3168,20140109,WkDay,ThDay,WrkngDy,sold,Hse,8,2,2,43,57,53,N,N,Y,N,59.5,107.5,1314,1960,3,0,611800,NA,2014,NA,13.4,32.3,0,23.6,0.4,0.4,0.4,1.19,1030000,1360000,NA,NA,1141667,735000,2350000,611800
16343,THREE,FIVE,clayton,3168,20161210,WkEnd,SDay,WrkngDy,sold,AptFlat,2,2,1,49,52,57,Y,N,N,N,59.5,107.5,230,1988,0,0,NA,NA,NA,NA,11.2,18.8,0.2,23,0.5,0.5,2.5,0.79,575000,750000,NA,GntlyInclnd,749000,NA,NA,632000
16347,TWO,SIX,clayton,3168,20141115,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,55,36,52,N,N,Y,N,59.5,107.5,695,1960,2,2,410000,350,2008,2007,12.1,17.6,0,22.8,0.8,0.6,2.5,0.83,690000,910000,21.4,NrlyLvl,750000,635000,777000,610000
